 nlayers, height, LOG10C01, LOG10C02, LOG10T01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  2, 38.35, -6.497204e-01, -1.440063e+00,  1.599392e+00,  4.847792e+03,  3.900251e+03,  2.881284e+03,  2.154670e+03,  1.602623e+03,  1.182936e+03,  8.656234e+02,  6.301637e+02,  4.558489e+02,  3.287910e+02,  2.348106e+02,  1.644445e+02,  1.126961e+02,  7.473657e+01,  4.755035e+01,  2.904026e+01,  1.691864e+01,  9.397269e+00
  2, 36.01, -1.533199e+00, -2.224797e+00,  1.297116e+00,  8.366077e+03,  5.381408e+03,  3.299511e+03,  1.993432e+03,  1.162214e+03,  6.587333e+02,  3.650888e+02,  2.002187e+02,  1.083510e+02,  5.815778e+01,  3.070782e+01,  1.586298e+01,  8.136157e+00,  4.136708e+00,  2.076532e+00,  1.036252e+00,  5.104452e-01,  2.480729e-01
  2, 38.78, -5.266675e-01, -1.985911e+00,  1.256081e+00,  4.219314e+03,  3.502691e+03,  2.635928e+03,  2.029677e+03,  1.588276e+03,  1.262479e+03,  1.006644e+03,  7.929788e+02,  6.072617e+02,  4.490121e+02,  3.172689e+02,  2.125712e+02,  1.358069e+02,  8.247227e+01,  4.747176e+01,  2.605717e+01,  1.358257e+01,  6.735015e+00
  2, 32.67, -3.140851e-01, -3.607847e+00,  1.439606e+00,  6.195154e+03,  5.255148e+03,  3.978525e+03,  3.048696e+03,  2.327157e+03,  1.765170e+03,  1.329154e+03,  9.975847e+02,  7.472127e+02,  5.615515e+02,  4.207613e+02,  3.105507e+02,  2.240833e+02,  1.558234e+02,  1.033982e+02,  6.543461e+01,  3.924040e+01,  2.226822e+01
  2, 35.42, -1.933515e+00,  3.394715e-01,  7.298017e-01,  1.334689e+03,  1.431787e+03,  1.129957e+03,  9.047204e+02,  7.261070e+02,  5.826652e+02,  4.666654e+02,  3.730958e+02,  2.964547e+02,  2.338754e+02,  1.820350e+02,  1.391363e+02,  1.048063e+02,  7.753051e+01,  5.615387e+01,  3.987200e+01,  2.762400e+01,  1.865001e+01
  2, 37.19, -1.965207e-01, -2.801729e+00,  1.230817e+00,  3.520195e+03,  3.149758e+03,  2.422513e+03,  1.886557e+03,  1.469694e+03,  1.150579e+03,  9.125991e+02,  7.369903e+02,  5.996015e+02,  4.843614e+02,  3.810056e+02,  2.876380e+02,  2.080618e+02,  1.433200e+02,  9.356625e+01,  5.799680e+01,  3.393550e+01,  1.872746e+01
  2, 33.91, -7.273451e-01, -4.994155e-01,  7.673072e-01,  6.735578e+03,  5.095206e+03,  3.631102e+03,  2.663112e+03,  1.962920e+03,  1.446765e+03,  1.062348e+03,  7.770226e+02,  5.625930e+02,  4.027410e+02,  2.826975e+02,  1.934047e+02,  1.297260e+02,  8.501318e+01,  5.425496e+01,  3.383338e+01,  2.051033e+01,  1.208130e+01
  2, 34.61, -2.233712e+00,  6.790091e-01,  1.780873e+00,  4.050962e+03,  1.477997e+03,  4.961563e+02,  1.672612e+02,  6.074525e+01,  2.916116e+01,  1.877129e+01,  1.398076e+01,  1.085446e+01,  8.517329e+00,  6.663781e+00,  5.165402e+00,  3.977814e+00,  3.032584e+00,  2.282884e+00,  1.699366e+00,  1.246387e+00,  9.003505e-01
  2, 40.30, -1.773420e+00, -3.026355e+00,  1.717538e+00,  5.178048e+03,  3.093800e+03,  1.885743e+03,  1.195005e+03,  7.483429e+02,  4.563943e+02,  2.696441e+02,  1.552265e+02,  8.665911e+01,  4.707709e+01,  2.465684e+01,  1.236919e+01,  6.035596e+00,  2.864520e+00,  1.318984e+00,  5.956368e-01,  2.625037e-01,  1.132303e-01
  2, 43.59, -2.309586e+00, -3.577303e-01,  1.290486e+00,  9.218704e+02,  6.537410e+02,  4.910283e+02,  3.824042e+02,  2.994868e+02,  2.347587e+02,  1.836496e+02,  1.433297e+02,  1.110236e+02,  8.524350e+01,  6.441344e+01,  4.764822e+01,  3.464222e+01,  2.466177e+01,  1.713470e+01,  1.163968e+01,  7.692376e+00,  4.940549e+00
  2, 38.54, -2.662171e+00, -1.959627e+00,  1.991590e+00,  1.970313e+03,  7.393342e+02,  3.236837e+02,  1.657094e+02,  9.296579e+01,  5.594778e+01,  3.510998e+01,  2.260165e+01,  1.464694e+01,  9.492735e+00,  6.074826e+00,  3.806652e+00,  2.352111e+00,  1.427216e+00,  8.469452e-01,  4.935307e-01,  2.807183e-01,  1.557708e-01
  2, 30.53, -3.682432e+00,  6.069608e-01,  1.091381e+00,  6.328359e+02,  8.834611e+02,  7.064660e+02,  5.706780e+02,  4.619967e+02,  3.740467e+02,  3.024258e+02,  2.442527e+02,  1.962575e+02,  1.567556e+02,  1.237344e+02,  9.611779e+01,  7.373978e+01,  5.569566e+01,  4.130683e+01,  3.012136e+01,  2.150464e+01,  1.501493e+01
  2, 42.11, -3.733189e+00, -2.207595e+00,  1.458631e+00,  1.104636e+03,  6.392024e+02,  3.768245e+02,  2.300810e+02,  1.405751e+02,  8.585353e+01,  5.233575e+01,  3.197416e+01,  1.944034e+01,  1.176636e+01,  7.018288e+00,  4.096799e+00,  2.363556e+00,  1.343219e+00,  7.488577e-01,  4.116328e-01,  2.216593e-01,  1.168602e-01
  2, 45.21, -1.409139e+00, -1.043276e+00,  7.946333e-01,  3.203603e+03,  2.322867e+03,  1.630527e+03,  1.170372e+03,  8.378960e+02,  5.963311e+02,  4.210140e+02,  2.953332e+02,  2.046827e+02,  1.401201e+02,  9.396081e+01,  6.135474e+01,  3.930287e+01,  2.462181e+01,  1.503690e+01,  8.989915e+00,  5.233506e+00,  2.965716e+00
  2, 32.19,  5.811317e-01, -2.631299e+00,  1.238548e+00,  2.077648e+03,  2.447476e+03,  1.944267e+03,  1.561428e+03,  1.255262e+03,  1.007794e+03,  8.065758e+02,  6.434274e+02,  5.090854e+02,  3.987607e+02,  3.068871e+02,  2.308967e+02,  1.711749e+02,  1.259861e+02,  9.322374e+01,  7.012716e+01,  5.314800e+01,  3.985089e+01
  2, 36.58, -3.271818e+00, -3.099613e+00,  1.979907e+00,  6.476908e+02,  1.980448e+02,  8.579903e+01,  4.301783e+01,  2.238736e+01,  1.194725e+01,  6.483119e+00,  3.583503e+00,  1.995235e+00,  1.117429e+00,  6.216128e-01,  3.405155e-01,  1.856091e-01,  1.002593e-01,  5.338537e-02,  2.816852e-02,  1.462056e-02,  7.462161e-03
  2, 33.30, -3.592029e+00, -1.322593e+00,  1.210022e+00,  3.110613e+03,  2.205204e+03,  1.503965e+03,  1.042020e+03,  7.171013e+02,  4.895165e+02,  3.311473e+02,  2.226566e+02,  1.479825e+02,  9.725165e+01,  6.265428e+01,  3.933249e+01,  2.426536e+01,  1.466741e+01,  8.657744e+00,  5.013633e+00,  2.832406e+00,  1.560504e+00
  2, 43.57,  6.804118e-01, -2.544526e-01,  1.671949e+00,  4.951850e+02,  7.669586e+02,  6.147149e+02,  4.972224e+02,  4.030890e+02,  3.268417e+02,  2.646940e+02,  2.141663e+02,  1.724343e+02,  1.380453e+02,  1.092573e+02,  8.514024e+01,  6.555821e+01,  4.973000e+01,  3.707126e+01,  2.719581e+01,  1.955535e+01,  1.376946e+01
  2, 40.09, -1.835199e+00, -1.102319e+00,  1.750710e+00,  5.020387e+03,  2.837485e+03,  1.583077e+03,  8.962208e+02,  5.031058e+02,  2.866694e+02,  1.692297e+02,  1.050444e+02,  6.781792e+01,  4.502339e+01,  3.010658e+01,  1.997801e+01,  1.316446e+01,  8.549383e+00,  5.440025e+00,  3.397290e+00,  2.069092e+00,  1.227350e+00
  2, 34.58,  1.818589e-01, -8.717610e-01,  1.895028e+00,  2.916835e+03,  2.897813e+03,  2.277996e+03,  1.813116e+03,  1.443523e+03,  1.146965e+03,  9.079821e+02,  7.163353e+02,  5.606264e+02,  4.348015e+02,  3.319138e+02,  2.481180e+02,  1.823295e+02,  1.312250e+02,  9.220055e+01,  6.334530e+01,  4.234556e+01,  2.750788e+01
  2, 41.16, -3.844417e+00,  4.571040e-01,  1.388935e+00,  1.295764e+02,  2.157449e+02,  1.729649e+02,  1.399480e+02,  1.135222e+02,  9.212810e+01,  7.469229e+01,  6.051405e+01,  4.879885e+01,  3.913847e+01,  3.104384e+01,  2.425405e+01,  1.873212e+01,  1.425958e+01,  1.067349e+01,  7.867035e+00,  5.687425e+00,  4.029562e+00
  2, 39.08, -1.382125e+00, -2.988046e+00,  1.779404e+00,  6.135359e+03,  4.082118e+03,  2.643699e+03,  1.748330e+03,  1.155623e+03,  7.673257e+02,  5.120711e+02,  3.421978e+02,  2.251851e+02,  1.446209e+02,  8.933571e+01,  5.258423e+01,  2.976159e+01,  1.615613e+01,  8.384513e+00,  4.190660e+00,  2.006325e+00,  9.211355e-01
  2, 36.30, -4.877914e-01, -3.795463e+00,  1.654575e+00,  5.108012e+03,  4.230892e+03,  3.171533e+03,  2.406628e+03,  1.818123e+03,  1.364063e+03,  1.014461e+03,  7.485203e+02,  5.452451e+02,  3.925467e+02,  2.784017e+02,  1.946810e+02,  1.355017e+02,  9.324062e+01,  6.263999e+01,  4.075156e+01,  2.534438e+01,  1.499125e+01
  2, 44.41, -3.593560e+00, -1.414930e+00,  1.964122e+00,  1.894157e+02,  9.597687e+01,  6.970776e+01,  5.282908e+01,  4.012280e+01,  3.040231e+01,  2.291978e+01,  1.719427e+01,  1.276559e+01,  9.369865e+00,  6.746654e+00,  4.738303e+00,  3.263226e+00,  2.195967e+00,  1.439361e+00,  9.215935e-01,  5.735197e-01,  3.466864e-01
  2, 47.52,  4.538410e-01, -3.718029e+00,  1.030483e+00,  5.151275e+02,  6.892697e+02,  5.446418e+02,  4.338434e+02,  3.451130e+02,  2.734014e+02,  2.156453e+02,  1.705434e+02,  1.364847e+02,  1.121329e+02,  9.474910e+01,  8.148830e+01,  7.020599e+01,  5.941114e+01,  4.873734e+01,  3.852477e+01,  2.911500e+01,  2.093036e+01
  2, 39.19, -3.130994e+00, -3.701977e+00,  1.636106e+00,  6.671240e+02,  1.568698e+02,  5.213826e+01,  2.150022e+01,  9.473717e+00,  4.384637e+00,  2.102942e+00,  1.045725e+00,  5.309977e-01,  2.744390e-01,  1.421786e-01,  7.306308e-02,  3.764061e-02,  1.934888e-02,  9.852939e-03,  5.002793e-03,  2.510514e-03,  1.249403e-03
  2, 38.96, -1.194713e+00, -2.266132e+00,  1.296468e+00,  6.369664e+03,  4.734878e+03,  3.407288e+03,  2.436394e+03,  1.675375e+03,  1.103746e+03,  6.976725e+02,  4.263023e+02,  2.511775e+02,  1.433608e+02,  7.869685e+01,  4.135820e+01,  2.114251e+01,  1.052593e+01,  5.097947e+00,  2.428065e+00,  1.132296e+00,  5.182185e-01
  2, 49.08, -9.126523e-01, -3.514105e-04,  1.880857e+00,  2.583721e+03,  2.042337e+03,  1.494750e+03,  1.108008e+03,  8.169949e+02,  5.980388e+02,  4.340224e+02,  3.128677e+02,  2.228942e+02,  1.568073e+02,  1.077952e+02,  7.158953e+01,  4.590677e+01,  2.815484e+01,  1.641927e+01,  9.177372e+00,  4.937257e+00,  2.599182e+00
  2, 44.98, -2.281936e+00, -2.067366e+00,  1.821405e+00,  2.675358e+03,  1.311534e+03,  6.784130e+02,  3.768289e+02,  2.149892e+02,  1.255121e+02,  7.445978e+01,  4.485405e+01,  2.712302e+01,  1.642019e+01,  9.832737e+00,  5.776326e+00,  3.358357e+00,  1.924671e+00,  1.082381e+00,  6.000825e-01,  3.258438e-01,  1.731707e-01
  2, 38.05, -2.019357e+00, -3.059924e+00,  7.517901e-01,  2.907458e+03,  9.108602e+02,  3.376953e+02,  1.468816e+02,  6.740248e+01,  3.223633e+01,  1.589224e+01,  8.086739e+00,  4.188022e+00,  2.201536e+00,  1.157634e+00,  6.028234e-01,  3.141912e-01,  1.631540e-01,  8.385133e-02,  4.289692e-02,  2.166267e-02,  1.080577e-02
  2, 42.67, -3.216034e+00, -7.580239e-01,  1.183366e+00,  1.315631e+03,  1.096770e+03,  8.275701e+02,  6.330074e+02,  4.827467e+02,  3.661345e+02,  2.756687e+02,  2.062052e+02,  1.524561e+02,  1.113249e+02,  7.967269e+01,  5.556998e+01,  3.798493e+01,  2.535926e+01,  1.648377e+01,  1.046457e+01,  6.455863e+00,  3.868382e+00
  2, 46.72, -1.981377e-01, -1.879495e+00,  1.257345e+00,  1.538229e+03,  1.446561e+03,  1.123300e+03,  8.827588e+02,  6.934012e+02,  5.454471e+02,  4.327676e+02,  3.495264e+02,  2.864784e+02,  2.359640e+02,  1.916071e+02,  1.508109e+02,  1.144237e+02,  8.302114e+01,  5.727853e+01,  3.758733e+01,  2.331761e+01,  1.365195e+01
  2, 33.88, -3.934348e+00, -2.711080e+00,  1.474329e+00,  9.122127e+02,  4.142171e+02,  2.080354e+02,  1.124823e+02,  6.185181e+01,  3.445042e+01,  1.935553e+01,  1.100827e+01,  6.279082e+00,  3.590058e+00,  2.033622e+00,  1.132172e+00,  6.259600e-01,  3.423829e-01,  1.843676e-01,  9.824105e-02,  5.143656e-02,  2.644237e-02
  2, 35.28,  2.314907e-01, -3.969098e+00,  1.526631e+00,  2.531459e+03,  2.578616e+03,  2.031805e+03,  1.620601e+03,  1.293210e+03,  1.030043e+03,  8.175005e+02,  6.465949e+02,  5.072775e+02,  3.942400e+02,  3.013402e+02,  2.252028e+02,  1.650076e+02,  1.180379e+02,  8.237029e+01,  5.660669e+01,  3.856412e+01,  2.622528e+01
  2, 45.99, -3.252209e+00, -1.837924e+00,  7.629435e-01,  2.728824e+03,  1.675667e+03,  1.021876e+03,  6.409024e+02,  4.010512e+02,  2.502203e+02,  1.554935e+02,  9.663791e+01,  5.967089e+01,  3.662267e+01,  2.212451e+01,  1.306791e+01,  7.620091e+00,  4.372534e+00,  2.459294e+00,  1.362592e+00,  7.390464e-01,  3.921833e-01
  2, 37.31, -6.483623e-01, -1.715710e+00,  7.038683e-01,  7.951973e+03,  6.623553e+03,  4.963142e+03,  3.592255e+03,  2.483293e+03,  1.643592e+03,  1.045705e+03,  6.455085e+02,  3.863419e+02,  2.255451e+02,  1.277187e+02,  6.992149e+01,  3.757600e+01,  1.982883e+01,  1.025550e+01,  5.240567e+00,  2.630919e+00,  1.297947e+00
  2, 49.44, -9.276536e-02,  4.718387e-01,  1.966559e+00,  1.100874e+03,  1.090435e+03,  8.565014e+02,  6.811571e+02,  5.418299e+02,  4.301090e+02,  3.401477e+02,  2.680701e+02,  2.095681e+02,  1.623475e+02,  1.237834e+02,  9.241820e+01,  6.782904e+01,  4.875715e+01,  3.421621e+01,  2.348253e+01,  1.568684e+01,  1.019475e+01
  2, 49.56,  6.845724e-01, -3.934991e+00,  8.600287e-01,  2.342482e+02,  4.430829e+02,  3.490071e+02,  2.759445e+02,  2.174136e+02,  1.704537e+02,  1.337003e+02,  1.066889e+02,  8.797403e+01,  7.566285e+01,  6.711796e+01,  6.013702e+01,  5.347652e+01,  4.653502e+01,  3.929978e+01,  3.207368e+01,  2.511554e+01,  1.876787e+01
  2, 40.55, -1.785120e+00, -2.273466e+00,  1.008784e+00,  5.524906e+03,  2.866580e+03,  1.471332e+03,  7.856872e+02,  4.216061e+02,  2.280450e+02,  1.242482e+02,  6.859114e+01,  3.803295e+01,  2.118196e+01,  1.170957e+01,  6.372475e+00,  3.451330e+00,  1.852963e+00,  9.810681e-01,  5.149042e-01,  2.659384e-01,  1.350434e-01
  2, 32.35, -4.547089e-01, -3.652832e-01,  1.642420e+00,  7.249733e+03,  5.939155e+03,  4.431753e+03,  3.347834e+03,  2.517360e+03,  1.879761e+03,  1.391593e+03,  1.022508e+03,  7.418411e+02,  5.310851e+02,  3.721087e+02,  2.535471e+02,  1.689441e+02,  1.096902e+02,  6.920612e+01,  4.262896e+01,  2.554103e+01,  1.489989e+01
  2, 43.29, -1.807011e+00, -1.992714e+00,  1.874345e+00,  4.264844e+03,  2.526972e+03,  1.500102e+03,  9.219852e+02,  5.684501e+02,  3.509482e+02,  2.160244e+02,  1.326838e+02,  8.059015e+01,  4.838420e+01,  2.842503e+01,  1.623410e+01,  9.116346e+00,  5.023602e+00,  2.708218e+00,  1.437838e+00,  7.474825e-01,  3.805758e-01
  2, 37.51, -8.435106e-01, -2.940288e+00,  1.553025e+00,  5.910549e+03,  4.520595e+03,  3.240142e+03,  2.352814e+03,  1.701382e+03,  1.229852e+03,  8.933665e+02,  6.536482e+02,  4.755147e+02,  3.398224e+02,  2.343563e+02,  1.540575e+02,  9.693511e+01,  5.815449e+01,  3.315038e+01,  1.805271e+01,  9.342528e+00,  4.596977e+00
  2, 43.66, -2.839564e+00, -1.550017e+00,  7.377092e-01,  3.314504e+03,  2.200603e+03,  1.425400e+03,  9.420599e+02,  6.191573e+02,  4.043339e+02,  2.621492e+02,  1.693642e+02,  1.083891e+02,  6.874847e+01,  4.282380e+01,  2.603183e+01,  1.558512e+01,  9.161545e+00,  5.268817e+00,  2.978916e+00,  1.645967e+00,  8.884079e-01
  2, 30.35, -2.753651e+00, -2.042509e-01,  1.418165e+00,  1.079501e+03,  7.977232e+02,  6.125196e+02,  4.824904e+02,  3.812418e+02,  3.011400e+02,  2.372460e+02,  1.864100e+02,  1.453673e+02,  1.123774e+02,  8.552724e+01,  6.375223e+01,  4.672364e+01,  3.354411e+01,  2.351395e+01,  1.612085e+01,  1.075628e+01,  6.976927e+00
  2, 34.47, -9.289090e-01, -4.313994e-01,  1.805955e+00,  7.995080e+03,  5.896455e+03,  4.124750e+03,  2.924817e+03,  2.059251e+03,  1.437423e+03,  9.937917e+02,  6.821596e+02,  4.619063e+02,  3.078219e+02,  1.994661e+02,  1.245160e+02,  7.548694e+01,  4.446770e+01,  2.554514e+01,  1.451412e+01,  8.180102e+00,  4.599068e+00
  2, 35.83, -5.499039e-01, -2.543538e+00,  1.384910e+00,  5.601055e+03,  4.559413e+03,  3.388011e+03,  2.550421e+03,  1.918507e+03,  1.449739e+03,  1.106346e+03,  8.521051e+02,  6.523250e+02,  4.896100e+02,  3.541467e+02,  2.439883e+02,  1.605959e+02,  1.005654e+02,  5.969688e+01,  3.374620e+01,  1.807396e+01,  9.175041e+00
  2, 47.09, -1.020343e+00, -1.175882e+00,  1.320052e+00,  3.164976e+03,  2.427983e+03,  1.755396e+03,  1.290950e+03,  9.445640e+02,  6.837069e+02,  4.876644e+02,  3.430315e+02,  2.366935e+02,  1.602856e+02,  1.057164e+02,  6.755660e+01,  4.220237e+01,  2.571946e+01,  1.525473e+01,  8.852924e+00,  5.002409e+00,  2.752618e+00
  2, 37.82, -2.532567e+00, -1.038079e+00,  1.041597e+00,  3.050495e+03,  2.265923e+03,  1.613681e+03,  1.167757e+03,  8.406282e+02,  6.005766e+02,  4.251826e+02,  2.988515e+02,  2.074259e+02,  1.421534e+02,  9.540307e+01,  6.233579e+01,  3.995015e+01,  2.503628e+01,  1.529424e+01,  9.145586e+00,  5.324980e+00,  3.017942e+00
  2, 36.61, -3.407273e+00, -3.087655e+00,  8.925399e-01,  8.650979e+02,  2.878082e+02,  1.231602e+02,  6.012007e+01,  3.043812e+01,  1.582760e+01,  8.386026e+00,  4.537341e+00,  2.478218e+00,  1.364273e+00,  7.472181e-01,  4.035475e-01,  2.171900e-01,  1.159969e-01,  6.113741e-02,  3.196761e-02,  1.645827e-02,  8.339943e-03
  2, 30.39, -1.068879e+00, -3.883927e+00,  1.167229e+00,  1.348344e+04,  1.008854e+04,  7.121289e+03,  4.870220e+03,  3.159146e+03,  1.948535e+03,  1.146843e+03,  6.501705e+02,  3.539911e+02,  1.859953e+02,  9.350059e+01,  4.468689e+01,  2.065258e+01,  9.235971e+00,  3.985101e+00,  1.678545e+00,  6.862414e-01,  2.731292e-01
  2, 34.88, -3.224770e-01, -1.545399e+00,  7.183591e-01,  6.305035e+03,  5.922652e+03,  4.953454e+03,  4.050365e+03,  3.193059e+03,  2.417933e+03,  1.756464e+03,  1.227308e+03,  8.220584e+02,  5.291017e+02,  3.250696e+02,  1.898361e+02,  1.067970e+02,  5.795787e+01,  3.035053e+01,  1.549674e+01,  7.693008e+00,  3.723460e+00
  2, 46.94, -2.488943e+00, -2.127320e+00,  9.060877e-01,  2.390455e+03,  1.306657e+03,  7.355392e+02,  4.326928e+02,  2.557184e+02,  1.515948e+02,  8.996240e+01,  5.366194e+01,  3.192822e+01,  1.895113e+01,  1.110351e+01,  6.375096e+00,  3.623246e+00,  2.031352e+00,  1.118553e+00,  6.080205e-01,  3.241066e-01,  1.693071e-01
  2, 37.13,  2.138318e-01,  3.925127e-01,  1.367329e+00,  2.151820e+03,  2.209212e+03,  1.743176e+03,  1.392489e+03,  1.113224e+03,  8.886936e+02,  7.073187e+02,  5.614516e+02,  4.425350e+02,  3.460409e+02,  2.666827e+02,  2.014670e+02,  1.495522e+02,  1.084763e+02,  7.649372e+01,  5.247346e+01,  3.486251e+01,  2.245059e+01
  2, 30.98, -3.220758e+00, -4.976266e-01,  8.084353e-01,  4.683843e+03,  3.883618e+03,  2.915149e+03,  2.215891e+03,  1.677644e+03,  1.262031e+03,  9.416893e+02,  6.976358e+02,  5.104908e+02,  3.687251e+02,  2.608526e+02,  1.797168e+02,  1.213007e+02,  7.994183e+01,  5.128354e+01,  3.213217e+01,  1.956497e+01,  1.157196e+01
  2, 48.19, -5.509319e-01, -3.168625e+00,  1.782952e+00,  2.037555e+03,  1.750066e+03,  1.331226e+03,  1.025288e+03,  7.872293e+02,  6.010874e+02,  4.555571e+02,  3.428896e+02,  2.549504e+02,  1.870552e+02,  1.344089e+02,  9.422861e+01,  6.513187e+01,  4.454852e+01,  3.018596e+01,  2.025067e+01,  1.325614e+01,  8.365412e+00
  2, 33.38, -2.209393e+00, -1.625321e+00,  1.094151e+00,  5.277067e+03,  3.107527e+03,  1.891574e+03,  1.192202e+03,  7.511345e+02,  4.721605e+02,  2.956479e+02,  1.850869e+02,  1.150809e+02,  7.108968e+01,  4.320925e+01,  2.566883e+01,  1.504711e+01,  8.676078e+00,  4.901501e+00,  2.726666e+00,  1.484337e+00,  7.903234e-01
  2, 31.58, -1.634142e+00, -2.854672e+00,  1.257822e+00,  1.165518e+04,  6.635875e+03,  3.553488e+03,  1.876797e+03,  9.562763e+02,  4.750930e+02,  2.315439e+02,  1.122922e+02,  5.397032e+01,  2.585387e+01,  1.222849e+01,  5.675056e+00,  2.630088e+00,  1.215994e+00,  5.583804e-01,  2.567599e-01,  1.174104e-01,  5.341272e-02
  2, 49.46, -2.942532e+00, -2.847915e+00,  1.385011e+00,  9.379946e+02,  3.818793e+02,  1.800979e+02,  9.338801e+01,  4.962851e+01,  2.686256e+01,  1.472634e+01,  8.201488e+00,  4.593148e+00,  2.584298e+00,  1.443076e+00,  7.930497e-01,  4.334434e-01,  2.346677e-01,  1.252062e-01,  6.617459e-02,  3.439560e-02,  1.756953e-02
  2, 33.70, -1.764139e+00, -1.741784e+00,  1.392800e+00,  7.752013e+03,  4.340980e+03,  2.472524e+03,  1.468357e+03,  8.757253e+02,  5.236642e+02,  3.133160e+02,  1.883034e+02,  1.128187e+02,  6.739035e+01,  3.971576e+01,  2.292698e+01,  1.309460e+01,  7.374052e+00,  4.076890e+00,  2.224130e+00,  1.189452e+00,  6.231724e-01
  2, 47.46, -9.539618e-01, -2.065961e+00,  7.832437e-01,  4.694609e+03,  3.650311e+03,  2.562497e+03,  1.734977e+03,  1.120604e+03,  6.944930e+02,  4.155715e+02,  2.429178e+02,  1.386379e+02,  7.775071e+01,  4.257974e+01,  2.268085e+01,  1.193084e+01,  6.194253e+00,  3.164424e+00,  1.602554e+00,  7.992742e-01,  3.925041e-01
  2, 41.75, -2.211902e+00,  4.481485e-01,  1.436102e+00,  8.913487e+02,  2.928631e+02,  1.718985e+02,  1.309930e+02,  1.032344e+02,  8.221871e+01,  6.578295e+01,  5.279160e+01,  4.227149e+01,  3.372427e+01,  2.664194e+01,  2.075186e+01,  1.599271e+01,  1.215696e+01,  9.092542e+00,  6.700553e+00,  4.845963e+00,  3.436603e+00
  2, 35.82, -1.219000e+00,  2.976523e-01,  1.819476e+00,  7.749200e+03,  5.317024e+03,  3.527060e+03,  2.381187e+03,  1.597562e+03,  1.062844e+03,  6.972195e+02,  4.483169e+02,  2.778170e+02,  1.646632e+02,  9.212209e+01,  4.847641e+01,  2.469124e+01,  1.253824e+01,  6.593638e+00,  3.733753e+00,  2.267020e+00,  1.442596e+00
  2, 37.01, -3.155462e+00, -3.219194e-01,  1.345604e+00,  8.020178e+02,  7.229100e+02,  5.622140e+02,  4.440110e+02,  3.508607e+02,  2.766836e+02,  2.173327e+02,  1.700797e+02,  1.319764e+02,  1.014348e+02,  7.668265e+01,  5.672192e+01,  4.122045e+01,  2.932106e+01,  2.034914e+01,  1.380431e+01,  9.108365e+00,  5.839557e+00
  2, 35.21, -2.681614e+00, -3.807279e+00,  7.866507e-01,  5.547716e+02,  8.741226e+01,  2.724036e+01,  1.141687e+01,  5.151050e+00,  2.442861e+00,  1.199232e+00,  6.090161e-01,  3.151585e-01,  1.656382e-01,  8.711571e-02,  4.537089e-02,  2.365775e-02,  1.228616e-02,  6.315156e-03,  3.233103e-03,  1.635680e-03,  8.223216e-04
  2, 30.78, -3.617293e-01,  4.440438e-01,  1.803556e+00,  7.875887e+03,  6.544037e+03,  4.916658e+03,  3.739765e+03,  2.832874e+03,  2.131989e+03,  1.591400e+03,  1.179366e+03,  8.633551e+02,  6.240073e+02,  4.419838e+02,  3.052090e+02,  2.068183e+02,  1.370609e+02,  8.837091e+01,  5.533386e+01,  3.324457e+01,  1.903518e+01
  2, 33.33,  5.018702e-02, -2.041184e+00,  1.203801e+00,  3.889799e+03,  3.658159e+03,  2.843801e+03,  2.237177e+03,  1.757241e+03,  1.375715e+03,  1.075246e+03,  8.457995e+02,  6.725569e+02,  5.419166e+02,  4.371640e+02,  3.470017e+02,  2.681003e+02,  1.990565e+02,  1.408771e+02,  9.493218e+01,  6.051571e+01,  3.640963e+01
  2, 49.60, -2.339277e+00, -2.503916e+00,  1.317885e+00,  2.126250e+03,  1.015964e+03,  5.094471e+02,  2.724463e+02,  1.478647e+02,  8.126881e+01,  4.507686e+01,  2.533447e+01,  1.429361e+01,  8.091472e+00,  4.541858e+00,  2.507346e+00,  1.375771e+00,  7.473792e-01,  3.999646e-01,  2.119431e-01,  1.104150e-01,  5.650699e-02
  2, 48.56, -2.722316e+00, -2.506471e-02,  1.922660e+00,  9.431920e+02,  2.541658e+02,  7.182145e+01,  2.938183e+01,  1.747963e+01,  1.272768e+01,  9.847629e+00,  7.762207e+00,  6.141909e+00,  4.859365e+00,  3.815948e+00,  2.959685e+00,  2.274591e+00,  1.726370e+00,  1.290587e+00,  9.515943e-01,  6.892705e-01,  4.900641e-01
