 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10C05, LOG10T01, LOG10T02, LOG10T03, LOG10T04, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  5, 32.94, -3.167589e+00, -3.507631e+00, -1.640905e+00, -3.755325e+00, -1.725351e+00,  1.274913e+00,  1.729565e+00,  1.400679e+00,  1.868873e+00,  6.511593e+02,  3.411259e+02,  2.519841e+02,  1.841993e+02,  1.277979e+02,  8.419516e+01,  5.291934e+01,  3.213801e+01,  1.896808e+01,  1.105426e+01,  6.399322e+00,  3.706387e+00,  2.185445e+00,  1.305457e+00,  7.816281e-01,  4.673557e-01,  2.756850e-01,  1.596455e-01
  5, 42.99, -1.063192e+00, -3.425613e+00, -1.581052e+00, -3.395385e+00, -3.440366e-01,  1.342590e+00,  1.463575e+00,  1.486236e+00,  9.170425e-01,  4.366659e+03,  3.336771e+03,  2.472864e+03,  1.871540e+03,  1.388742e+03,  9.936076e+02,  6.810345e+02,  4.477768e+02,  2.807609e+02,  1.679958e+02,  9.502972e+01,  5.054755e+01,  2.578714e+01,  1.280183e+01,  6.332052e+00,  3.253750e+00,  1.769796e+00,  1.021095e+00
  5, 31.83,  3.567113e-01, -1.410254e+00, -2.521408e+00, -3.664473e+00, -2.665896e+00,  1.575047e+00,  7.520947e-01,  1.029089e+00,  1.711586e+00,  3.091039e+03,  3.220532e+03,  2.544115e+03,  2.034322e+03,  1.627997e+03,  1.300951e+03,  1.036408e+03,  8.232979e+02,  6.492102e+02,  5.076225e+02,  3.909447e+02,  2.950254e+02,  2.188662e+02,  1.588990e+02,  1.123805e+02,  7.743203e+01,  5.175273e+01,  3.370715e+01
  5, 41.67, -2.423676e-01, -1.010106e+00, -3.716223e+00,  5.529123e-01, -2.103860e+00,  1.591017e+00,  1.708255e+00,  1.074607e+00,  1.877397e+00,  2.489487e+03,  2.252888e+03,  1.741037e+03,  1.362379e+03,  1.064319e+03,  8.280356e+02,  6.403415e+02,  4.923562e+02,  3.744738e+02,  2.814270e+02,  2.075951e+02,  1.498949e+02,  1.070112e+02,  7.571113e+01,  5.304069e+01,  3.669956e+01,  2.470937e+01,  1.598540e+01
  5, 36.44,  6.433380e-01, -1.460290e+00, -1.122223e+00,  4.880412e-01,  5.604368e-01,  7.573125e-01,  1.051297e+00,  1.459190e+00,  1.980384e+00,  1.063064e+03,  1.419958e+03,  1.117010e+03,  8.874356e+02,  7.109147e+02,  5.817571e+02,  4.927207e+02,  4.325795e+02,  3.874949e+02,  3.477750e+02,  3.073983e+02,  2.644723e+02,  2.205830e+02,  1.770974e+02,  1.359566e+02,  9.945055e+01,  6.872860e+01,  4.463029e+01
  5, 45.96, -7.069130e-01, -3.132328e+00, -6.656786e-01, -6.558326e-01, -1.030845e+00,  1.654135e+00,  1.165191e+00,  8.476167e-01,  8.995174e-01,  2.763404e+03,  2.265215e+03,  1.689453e+03,  1.275689e+03,  9.588477e+02,  7.157347e+02,  5.298844e+02,  3.900729e+02,  2.848299e+02,  2.066491e+02,  1.477328e+02,  1.030637e+02,  7.019024e+01,  4.634726e+01,  2.955566e+01,  1.827879e+01,  1.091905e+01,  6.301170e+00
  5, 32.45,  5.296523e-01, -2.847311e+00, -2.883854e+00,  3.359982e-01, -3.918092e+00,  9.726601e-01,  1.352663e+00,  1.371176e+00,  1.825031e+00,  2.139431e+03,  2.458816e+03,  1.939493e+03,  1.545145e+03,  1.230068e+03,  9.765372e+02,  7.742596e+02,  6.186691e+02,  5.025476e+02,  4.185032e+02,  3.548668e+02,  3.014741e+02,  2.527476e+02,  2.057783e+02,  1.610057e+02,  1.205234e+02,  8.562113e+01,  5.743161e+01
  5, 48.64,  2.634151e-01, -2.155693e+00, -1.396751e+00, -2.623632e-01,  2.477831e-01,  1.621945e+00,  1.106500e+00,  7.150976e-01,  1.838435e+00,  6.925769e+02,  8.081300e+02,  6.426523e+02,  5.168737e+02,  4.163474e+02,  3.351615e+02,  2.692220e+02,  2.158387e+02,  1.719696e+02,  1.360345e+02,  1.061646e+02,  8.135055e+01,  6.139857e+01,  4.545017e+01,  3.285730e+01,  2.319755e+01,  1.592659e+01,  1.067399e+01
  5, 49.04, -3.669067e+00,  8.425729e-02, -2.492818e+00, -2.538629e+00, -3.398611e+00,  1.040527e+00,  1.703614e+00,  1.470428e+00,  9.861715e-01,  3.921759e+02,  4.518651e+02,  3.590060e+02,  2.885495e+02,  2.322780e+02,  1.868588e+02,  1.499875e+02,  1.201518e+02,  9.564552e+01,  7.558098e+01,  5.891114e+01,  4.506904e+01,  3.394298e+01,  2.505054e+01,  1.802899e+01,  1.264730e+01,  8.612952e+00,  5.728616e+00
  5, 46.15,  6.526918e-01, -2.588817e+00, -1.734361e+00, -1.187417e+00, -2.908283e-01,  1.657250e+00,  1.353702e+00,  8.090795e-01,  1.629929e+00,  4.066044e+02,  6.420826e+02,  5.147898e+02,  4.164711e+02,  3.376945e+02,  2.738813e+02,  2.218637e+02,  1.795675e+02,  1.446296e+02,  1.158349e+02,  9.172556e+01,  7.152342e+01,  5.511548e+01,  4.184803e+01,  3.123206e+01,  2.294433e+01,  1.652487e+01,  1.165342e+01
  5, 48.99, -2.961103e+00, -5.353001e-01, -2.013528e-01, -2.035362e+00, -1.892786e+00,  7.772086e-01,  1.820781e+00,  1.035051e+00,  1.902251e+00,  1.255142e+03,  1.108078e+03,  8.509445e+02,  6.619714e+02,  5.139943e+02,  3.973653e+02,  3.053169e+02,  2.332680e+02,  1.763295e+02,  1.317421e+02,  9.655287e+01,  6.899542e+01,  4.824399e+01,  3.282036e+01,  2.162819e+01,  1.389002e+01,  8.730899e+00,  5.429694e+00
  5, 45.33,  2.044749e-01, -1.436424e+00, -2.236169e+00, -2.168091e+00,  9.908093e-02,  1.579210e+00,  1.776525e+00,  9.228086e-01,  7.116746e-01,  1.010515e+03,  1.106661e+03,  8.769060e+02,  7.030621e+02,  5.643064e+02,  4.524286e+02,  3.617379e+02,  2.884872e+02,  2.284566e+02,  1.794402e+02,  1.388493e+02,  1.052748e+02,  7.841652e+01,  5.709901e+01,  4.048765e+01,  2.807776e+01,  1.912179e+01,  1.294323e+01
  5, 34.30, -1.104035e+00, -1.968684e+00, -1.028909e+00, -1.396898e+00, -2.613166e+00,  1.872149e+00,  1.997909e+00,  7.443628e-01,  1.675224e+00,  8.575411e+03,  6.023261e+03,  4.064137e+03,  2.785003e+03,  1.894470e+03,  1.277814e+03,  8.540224e+02,  5.679020e+02,  3.745215e+02,  2.458889e+02,  1.596864e+02,  1.017929e+02,  6.380299e+01,  3.888444e+01,  2.282236e+01,  1.292527e+01,  7.025562e+00,  3.671057e+00
  5, 45.46, -1.933397e+00, -1.481417e+00, -1.292372e+00, -1.164410e+00, -7.149948e-01,  1.242288e+00,  1.853261e+00,  7.216604e-01,  1.778166e+00,  2.914762e+03,  1.757327e+03,  1.112004e+03,  7.387007e+02,  4.934123e+02,  3.289643e+02,  2.176532e+02,  1.428301e+02,  9.228777e+01,  5.882859e+01,  3.679878e+01,  2.253274e+01,  1.364600e+01,  8.130638e+00,  4.734234e+00,  2.704717e+00,  1.512871e+00,  8.342856e-01
  5, 30.69,  2.484904e-01, -8.132665e-01, -1.290386e+00, -1.448471e+00, -3.562753e+00,  1.285591e+00,  1.933007e+00,  1.163983e+00,  1.796663e+00,  4.063682e+03,  4.013104e+03,  3.147755e+03,  2.498983e+03,  1.983217e+03,  1.569387e+03,  1.235906e+03,  9.685284e+02,  7.516508e+02,  5.777055e+02,  4.384209e+02,  3.293539e+02,  2.478172e+02,  1.865207e+02,  1.391305e+02,  1.017543e+02,  7.180520e+01,  4.843392e+01
  5, 41.64,  5.019812e-02, -2.366350e-01, -1.425767e+00, -5.719556e-01, -2.272082e+00,  1.724828e+00,  1.241420e+00,  1.677911e+00,  1.703668e+00,  1.750798e+03,  1.741769e+03,  1.369071e+03,  1.089545e+03,  8.673400e+02,  6.890684e+02,  5.454275e+02,  4.302549e+02,  3.366918e+02,  2.610927e+02,  1.992759e+02,  1.489235e+02,  1.093766e+02,  7.863141e+01,  5.512047e+01,  3.770581e+01,  2.502730e+01,  1.611244e+01
  5, 46.57,  8.035274e-02, -1.406101e+00, -4.997311e-01,  3.024201e-01, -2.516137e+00,  1.300072e+00,  1.209971e+00,  1.570228e+00,  1.810261e+00,  1.081715e+03,  1.128360e+03,  8.885779e+02,  7.078894e+02,  5.639025e+02,  4.480385e+02,  3.543889e+02,  2.792452e+02,  2.187485e+02,  1.712211e+02,  1.341850e+02,  1.054643e+02,  8.321920e+01,  6.506510e+01,  4.966815e+01,  3.668399e+01,  2.592111e+01,  1.740981e+01
  5, 37.05,  2.159072e-01, -3.627618e+00, -2.316686e+00, -1.362697e+00, -2.964972e+00,  1.335040e+00,  1.385464e+00,  1.763816e+00,  1.853659e+00,  2.143014e+03,  2.201090e+03,  1.732507e+03,  1.379837e+03,  1.098920e+03,  8.729742e+02,  6.903528e+02,  5.433739e+02,  4.235171e+02,  3.266118e+02,  2.482345e+02,  1.864751e+02,  1.405958e+02,  1.068339e+02,  8.130569e+01,  6.120409e+01,  4.467890e+01,  3.122584e+01
  5, 42.01, -7.194824e-01, -2.475870e+00, -1.216614e+00, -2.915603e+00,  5.273306e-01,  1.343747e+00,  1.884038e+00,  1.245747e+00,  1.932111e+00,  3.770796e+03,  3.033998e+03,  2.251350e+03,  1.712889e+03,  1.324713e+03,  1.037253e+03,  8.094699e+02,  6.201373e+02,  4.596723e+02,  3.281493e+02,  2.234961e+02,  1.441798e+02,  8.871491e+01,  5.190621e+01,  2.877402e+01,  1.518925e+01,  7.580349e+00,  3.567394e+00
  5, 39.95, -1.595267e+00, -3.808433e-01, -6.754399e-01, -7.433735e-01, -1.808710e+00,  8.486591e-01,  1.953593e+00,  1.235555e+00,  8.217200e-01,  2.334675e+03,  1.863301e+03,  1.398602e+03,  1.076444e+03,  8.305212e+02,  6.397263e+02,  4.906334e+02,  3.746617e+02,  2.833476e+02,  2.119743e+02,  1.556829e+02,  1.116159e+02,  7.847763e+01,  5.390283e+01,  3.603414e+01,  2.348709e+01,  1.484214e+01,  9.091813e+00
  5, 41.87, -2.318173e+00, -2.435951e+00, -3.693672e+00, -1.020325e+00, -2.664841e+00,  9.953523e-01,  1.998594e+00,  1.539839e+00,  1.146888e+00,  2.830748e+03,  1.284800e+03,  6.274029e+02,  3.211518e+02,  1.608898e+02,  8.000331e+01,  4.125876e+01,  2.350329e+01,  1.498017e+01,  1.033463e+01,  7.262587e+00,  4.976359e+00,  3.282560e+00,  2.064278e+00,  1.232398e+00,  7.023807e-01,  3.808395e-01,  1.968893e-01
  5, 42.09, -6.337166e-01, -2.856590e-01, -2.039262e+00, -1.835356e+00, -1.492529e-01,  1.211426e+00,  1.852299e+00,  1.169907e+00,  1.391563e+00,  3.523222e+03,  2.888118e+03,  2.141601e+03,  1.592055e+03,  1.164164e+03,  8.376750e+02,  5.958740e+02,  4.227509e+02,  2.992575e+02,  2.120272e+02,  1.493468e+02,  1.039478e+02,  7.176365e+01,  4.884214e+01,  3.257801e+01,  2.130614e+01,  1.359586e+01,  8.492746e+00
  5, 36.79,  4.632095e-01, -1.444494e-01, -3.115081e+00, -1.333592e+00,  6.158058e-01,  1.237547e+00,  1.434354e+00,  1.427605e+00,  1.385605e+00,  1.514242e+03,  1.757475e+03,  1.395436e+03,  1.120300e+03,  9.003574e+02,  7.226742e+02,  5.782938e+02,  4.613299e+02,  3.651330e+02,  2.863068e+02,  2.209730e+02,  1.673496e+02,  1.254145e+02,  9.333016e+01,  6.918410e+01,  5.124104e+01,  3.765143e+01,  2.725684e+01
  5, 38.80, -1.224931e+00, -2.333131e+00,  6.248265e-01, -3.004795e+00, -3.518520e+00,  7.493797e-01,  1.445006e+00,  7.892912e-01,  1.295662e+00,  7.597518e+03,  3.943003e+03,  1.738086e+03,  7.116700e+02,  2.725114e+02,  1.094797e+02,  5.365166e+01,  3.458427e+01,  2.728880e+01,  2.400728e+01,  2.194188e+01,  2.004187e+01,  1.802026e+01,  1.581987e+01,  1.348606e+01,  1.112295e+01,  8.813775e+00,  6.672711e+00
  5, 41.00, -2.444821e+00, -1.395387e+00, -3.905052e+00, -1.452082e+00, -1.815036e+00,  1.789598e+00,  1.384075e+00,  7.655919e-01,  1.249363e+00,  2.228860e+03,  8.759931e+02,  4.106198e+02,  2.407725e+02,  1.584372e+02,  1.099919e+02,  7.778764e+01,  5.528237e+01,  3.890553e+01,  2.694450e+01,  1.814819e+01,  1.179413e+01,  7.446889e+00,  4.556495e+00,  2.695569e+00,  1.551020e+00,  8.644564e-01,  4.672352e-01
  5, 48.46, -2.696161e+00, -2.742357e+00,  6.762414e-01, -3.411414e+00, -1.959287e+00,  1.392819e+00,  1.384485e+00,  1.944965e+00,  7.529085e-01,  3.747157e+02,  7.297375e+01,  3.519930e+01,  2.675134e+01,  2.119894e+01,  1.696990e+01,  1.364589e+01,  1.100757e+01,  8.863089e+00,  7.114343e+00,  5.659620e+00,  4.444539e+00,  3.457854e+00,  2.657963e+00,  2.014489e+00,  1.508007e+00,  1.111311e+00,  8.060780e-01
  5, 45.31, -2.149127e+00, -2.490328e+00, -1.327116e+00, -1.463388e+00, -3.850532e+00,  1.599167e+00,  1.193808e+00,  1.623607e+00,  1.465343e+00,  2.912926e+03,  1.404330e+03,  6.833506e+02,  3.635739e+02,  2.095025e+02,  1.311959e+02,  8.747896e+01,  6.110634e+01,  4.385814e+01,  3.188310e+01,  2.291156e+01,  1.593572e+01,  1.067826e+01,  6.837527e+00,  4.163134e+00,  2.418901e+00,  1.333900e+00,  6.979679e-01
  5, 38.59, -9.292853e-01, -5.711593e-01, -2.397929e+00, -1.568321e+00,  3.863254e-01,  1.118544e+00,  7.086044e-01,  1.813576e+00,  1.013318e+00,  5.488579e+03,  4.054024e+03,  2.886713e+03,  2.176208e+03,  1.681800e+03,  1.291170e+03,  9.618377e+02,  6.896060e+02,  4.720512e+02,  3.080182e+02,  1.894292e+02,  1.086339e+02,  5.848401e+01,  2.941867e+01,  1.377907e+01,  6.111517e+00,  2.613523e+00,  1.133321e+00
  5, 32.19, -1.436175e+00, -2.138643e+00, -1.576487e+00, -3.037767e+00, -2.967935e+00,  1.334210e+00,  1.665682e+00,  1.200308e+00,  1.349910e+00,  1.084631e+04,  7.084009e+03,  4.476520e+03,  2.794863e+03,  1.682517e+03,  9.854094e+02,  5.662657e+02,  3.229808e+02,  1.818953e+02,  1.011539e+02,  5.482109e+01,  2.866374e+01,  1.462090e+01,  7.252435e+00,  3.481871e+00,  1.630827e+00,  7.404226e-01,  3.262467e-01
  5, 44.74, -2.046982e+00, -3.141208e+00,  6.315447e-01, -8.329697e-01,  4.812824e-01,  1.003948e+00,  8.541527e-01,  1.587136e+00,  1.077932e+00,  4.166725e+02,  2.581796e+02,  1.912283e+02,  1.517570e+02,  1.216504e+02,  9.796424e+01,  7.902487e+01,  6.382652e+01,  5.138393e+01,  4.119069e+01,  3.268822e+01,  2.557734e+01,  1.980321e+01,  1.512736e+01,  1.137354e+01,  8.426607e+00,  6.124355e+00,  4.355913e+00
  5, 49.86, -5.418416e-01, -1.928479e+00, -3.378414e+00, -1.043728e+00, -4.069800e-01,  9.732714e-01,  1.694811e+00,  1.771204e+00,  1.866885e+00,  1.905737e+03,  1.776236e+03,  1.501895e+03,  1.278029e+03,  1.063819e+03,  8.572157e+02,  6.655126e+02,  4.974532e+02,  3.560977e+02,  2.439655e+02,  1.585455e+02,  9.702124e+01,  5.640753e+01,  3.112029e+01,  1.627796e+01,  8.158945e+00,  3.914714e+00,  1.809422e+00
  5, 32.98, -3.561466e+00, -2.596638e+00, -3.488631e-01, -3.886862e+00, -2.651519e+00,  1.118941e+00,  7.265288e-01,  1.819306e+00,  1.945982e+00,  1.338008e+03,  1.205979e+03,  9.330237e+02,  7.318787e+02,  5.736799e+02,  4.481966e+02,  3.483500e+02,  2.694191e+02,  2.063156e+02,  1.562414e+02,  1.161271e+02,  8.420254e+01,  5.978568e+01,  4.140794e+01,  2.794955e+01,  1.854728e+01,  1.214698e+01,  7.885894e+00
  5, 48.58,  4.822005e-01, -9.493178e-01,  2.717266e-01, -3.096803e+00,  5.306121e-01,  1.016814e+00,  1.018292e+00,  1.014755e+00,  1.529203e+00,  4.509441e+02,  6.257929e+02,  4.969689e+02,  3.980847e+02,  3.188851e+02,  2.548361e+02,  2.030786e+02,  1.621877e+02,  1.304124e+02,  1.064277e+02,  8.790884e+01,  7.275462e+01,  5.973754e+01,  4.803253e+01,  3.757912e+01,  2.865343e+01,  2.126208e+01,  1.534563e+01
  5, 49.44, -2.891608e+00, -1.514597e+00, -7.260728e-01,  3.120401e-01, -2.303966e+00,  8.489554e-01,  8.719168e-01,  1.295346e+00,  1.183547e+00,  1.191093e+03,  9.126563e+02,  6.705487e+02,  5.012848e+02,  3.661662e+02,  2.572547e+02,  1.729269e+02,  1.120568e+02,  7.040839e+01,  4.363134e+01,  2.691801e+01,  1.680052e+01,  1.103525e+01,  7.861303e+00,  6.093666e+00,  4.971137e+00,  4.068029e+00,  3.242921e+00
  5, 34.67, -6.627177e-01,  4.573448e-01, -7.015495e-01, -3.822700e+00,  5.746071e-01,  1.138243e+00,  1.628537e+00,  1.926088e+00,  1.037197e+00,  6.772824e+03,  5.198236e+03,  3.559781e+03,  2.360661e+03,  1.494417e+03,  9.211186e+02,  5.700609e+02,  3.670725e+02,  2.484164e+02,  1.760918e+02,  1.279912e+02,  9.369467e+01,  6.877932e+01,  5.017810e+01,  3.615635e+01,  2.570846e+01,  1.790862e+01,  1.216611e+01
  5, 45.84, -6.422791e-03, -1.689919e+00, -2.738236e-01, -3.655256e+00,  3.688343e-01,  1.724500e+00,  1.400636e+00,  1.856865e+00,  1.138355e+00,  1.310635e+03,  1.312042e+03,  1.031859e+03,  8.215903e+02,  6.543883e+02,  5.201930e+02,  4.120148e+02,  3.252256e+02,  2.546697e+02,  1.976099e+02,  1.509008e+02,  1.128009e+02,  8.282395e+01,  5.947181e+01,  4.159527e+01,  2.839683e+01,  1.889698e+01,  1.233152e+01
  5, 46.67,  3.955991e-01, -1.428610e+00, -2.284617e+00, -2.914753e+00, -2.223256e+00,  1.682079e+00,  1.891024e+00,  1.102613e+00,  1.685267e+00,  6.540845e+02,  8.161600e+02,  6.508351e+02,  5.246404e+02,  4.236861e+02,  3.420613e+02,  2.756746e+02,  2.218413e+02,  1.775174e+02,  1.411281e+02,  1.108014e+02,  8.553199e+01,  6.514608e+01,  4.879279e+01,  3.582715e+01,  2.580850e+01,  1.813304e+01,  1.238004e+01
  5, 35.77,  2.805589e-01, -3.589259e+00, -2.259675e+00, -3.587153e+00, -3.529932e+00,  7.500849e-01,  1.205396e+00,  1.196944e+00,  7.954547e-01,  2.159450e+03,  2.285570e+03,  1.855606e+03,  1.584879e+03,  1.404532e+03,  1.262884e+03,  1.127284e+03,  9.873201e+02,  8.418724e+02,  6.962278e+02,  5.537737e+02,  4.201328e+02,  3.041433e+02,  2.088355e+02,  1.353065e+02,  8.285792e+01,  4.768170e+01,  2.577206e+01
  5, 32.98, -2.836211e+00, -6.667111e-01, -3.221396e+00, -1.655571e+00, -2.576122e-01,  1.853363e+00,  1.543838e+00,  1.163835e+00,  1.625149e+00,  1.091673e+03,  2.632206e+02,  1.273117e+02,  8.983066e+01,  6.795479e+01,  5.231974e+01,  4.062462e+01,  3.196094e+01,  2.554300e+01,  2.074874e+01,  1.689407e+01,  1.352967e+01,  1.052937e+01,  7.854660e+00,  5.564289e+00,  3.733930e+00,  2.355869e+00,  1.395027e+00
  5, 32.20, -3.422181e+00, -3.932712e-01, -3.312931e+00, -3.583242e+00, -1.800067e+00,  1.294621e+00,  1.415187e+00,  1.780169e+00,  1.629724e+00,  1.352308e+03,  1.201158e+03,  9.250325e+02,  7.218338e+02,  5.623143e+02,  4.366457e+02,  3.387980e+02,  2.649472e+02,  2.094731e+02,  1.673503e+02,  1.331195e+02,  1.035490e+02,  7.805958e+01,  5.640015e+01,  3.878643e+01,  2.538710e+01,  1.571676e+01,  9.186101e+00
  5, 46.42, -5.414363e-01,  3.123658e-01, -2.865098e+00, -3.292977e+00, -4.361720e-01,  7.523710e-01,  1.058194e+00,  1.873822e+00,  1.281441e+00,  1.602631e+03,  1.195682e+03,  7.729402e+02,  5.360829e+02,  3.887322e+02,  2.900160e+02,  2.196617e+02,  1.688440e+02,  1.324443e+02,  1.074088e+02,  8.992361e+01,  7.656064e+01,  6.505556e+01,  5.406792e+01,  4.340228e+01,  3.347395e+01,  2.461224e+01,  1.716726e+01
  5, 40.72, -3.617067e+00,  1.173409e-01, -7.696432e-01, -5.400898e-01, -4.304676e-01,  1.038672e+00,  9.718091e-01,  1.790347e+00,  1.516036e+00,  6.668257e+02,  7.341992e+02,  5.775971e+02,  4.611773e+02,  3.724952e+02,  3.066406e+02,  2.579370e+02,  2.206217e+02,  1.893219e+02,  1.612486e+02,  1.346640e+02,  1.092432e+02,  8.593274e+01,  6.511558e+01,  4.725840e+01,  3.281654e+01,  2.166541e+01,  1.357012e+01
  5, 34.07,  4.865005e-01, -1.362421e+00, -2.198133e-01, -2.986815e+00, -2.596712e+00,  9.111891e-01,  1.678338e+00,  1.405680e+00,  8.150531e-01,  1.892710e+03,  2.165578e+03,  1.704490e+03,  1.354822e+03,  1.077220e+03,  8.591884e+02,  6.941518e+02,  5.755519e+02,  4.901733e+02,  4.249951e+02,  3.678484e+02,  3.120882e+02,  2.572600e+02,  2.041550e+02,  1.549096e+02,  1.120968e+02,  7.679647e+01,  4.963242e+01
  5, 37.70,  6.921097e-01,  3.718386e-01, -2.071181e+00, -1.990020e+00, -3.169720e+00,  1.129226e+00,  1.112440e+00,  1.111274e+00,  1.373208e+00,  9.014141e+02,  1.262994e+03,  1.009096e+03,  8.140467e+02,  6.578082e+02,  5.312763e+02,  4.281495e+02,  3.442962e+02,  2.750154e+02,  2.179001e+02,  1.701193e+02,  1.302870e+02,  9.836796e+01,  7.316489e+01,  5.364486e+01,  3.901077e+01,  2.822030e+01,  2.045463e+01
  5, 46.09, -3.481602e+00, -1.647853e+00, -1.431412e+00, -3.393512e+00,  4.405717e-01,  7.498540e-01,  1.172309e+00,  1.405796e+00,  1.672399e+00,  2.561056e+03,  1.705077e+03,  1.156334e+03,  8.183113e+02,  5.696372e+02,  3.793449e+02,  2.385006e+02,  1.414429e+02,  7.841886e+01,  4.067112e+01,  1.958824e+01,  8.840245e+00,  3.985477e+00,  1.939771e+00,  1.080330e+00,  6.842679e-01,  4.623703e-01,  3.188179e-01
  5, 33.07, -1.030942e+00, -1.563837e+00,  3.105036e-01, -1.563896e+00,  1.304760e-01,  7.501150e-01,  7.606979e-01,  9.549803e-01,  1.759060e+00,  6.580397e+03,  3.401525e+03,  1.699844e+03,  1.009148e+03,  6.848666e+02,  5.033528e+02,  3.885885e+02,  3.150182e+02,  2.662064e+02,  2.303278e+02,  1.987588e+02,  1.676217e+02,  1.370245e+02,  1.076568e+02,  8.075414e+01,  5.767587e+01,  3.891155e+01,  2.468526e+01
  5, 44.15, -1.091931e+00, -6.946393e-01, -2.585360e+00, -1.906659e+00, -2.782596e-02,  1.168721e+00,  1.158774e+00,  9.427711e-01,  1.671649e+00,  3.803762e+03,  2.683888e+03,  1.781608e+03,  1.226445e+03,  8.754941e+02,  6.531910e+02,  5.009155e+02,  3.844821e+02,  2.875654e+02,  2.070022e+02,  1.414706e+02,  9.084952e+01,  5.507548e+01,  3.139189e+01,  1.679207e+01,  8.543573e+00,  4.178024e+00,  2.020680e+00
  5, 47.81, -2.448421e+00,  1.029724e-01, -1.718823e+00, -3.203521e-01, -2.766363e+00,  8.075286e-01,  9.119024e-01,  1.948326e+00,  1.859423e+00,  5.628567e+02,  6.199511e+02,  4.889043e+02,  3.979086e+02,  3.355437e+02,  2.933828e+02,  2.619112e+02,  2.342317e+02,  2.065152e+02,  1.780361e+02,  1.487318e+02,  1.194387e+02,  9.209286e+01,  6.772660e+01,  4.721460e+01,  3.116945e+01,  1.934214e+01,  1.124762e+01
  5, 41.85, -2.616899e+00, -1.291015e+00, -1.631881e+00, -3.022962e+00, -3.998990e+00,  8.152420e-01,  1.900983e+00,  8.037540e-01,  1.298812e+00,  3.366714e+03,  2.389851e+03,  1.631240e+03,  1.131276e+03,  7.792422e+02,  5.324347e+02,  3.608960e+02,  2.441579e+02,  1.647360e+02,  1.111714e+02,  7.421533e+01,  4.833949e+01,  3.065302e+01,  1.872478e+01,  1.093768e+01,  6.128469e+00,  3.273521e+00,  1.666162e+00
  5, 40.24,  3.927397e-01, -2.059220e+00,  3.341672e-01, -2.929158e+00,  3.297753e-01,  8.091716e-01,  1.029287e+00,  1.396416e+00,  8.593390e-01,  1.169358e+03,  1.358184e+03,  1.077031e+03,  8.726730e+02,  7.243539e+02,  6.189252e+02,  5.393626e+02,  4.714427e+02,  4.061948e+02,  3.417315e+02,  2.779399e+02,  2.167575e+02,  1.621280e+02,  1.157339e+02,  7.862673e+01,  5.112153e+01,  3.190605e+01,  1.935496e+01
  5, 32.23,  1.853849e-02, -2.457200e+00, -3.140406e+00, -1.422867e+00, -1.845176e-01,  1.995066e+00,  1.409130e+00,  1.043567e+00,  1.578059e+00,  4.587781e+03,  4.245376e+03,  3.300575e+03,  2.598571e+03,  2.043965e+03,  1.602378e+03,  1.249800e+03,  9.701638e+02,  7.458910e+02,  5.673765e+02,  4.239482e+02,  3.094890e+02,  2.216891e+02,  1.552407e+02,  1.059292e+02,  7.058388e+01,  4.569984e+01,  2.872277e+01
  5, 47.78, -3.970986e+00, -3.972748e+00, -1.574853e+00,  4.796144e-01, -2.408474e+00,  1.897986e+00,  9.621490e-01,  1.910684e+00,  1.097179e+00,  1.478971e+02,  1.017527e+02,  7.543945e+01,  5.714351e+01,  4.312322e+01,  3.205681e+01,  2.309167e+01,  1.588784e+01,  1.024922e+01,  6.139561e+00,  3.350201e+00,  1.636726e+00,  7.244677e-01,  2.979258e-01,  1.262647e-01,  6.886605e-02,  5.160363e-02,  4.503888e-02
  5, 47.47, -2.303487e+00, -6.577690e-02,  2.100977e-02, -1.693964e+00, -2.668367e-01,  1.264383e+00,  1.111075e+00,  1.064227e+00,  1.490528e+00,  5.367678e+02,  4.106402e+02,  3.128806e+02,  2.464957e+02,  1.951982e+02,  1.545271e+02,  1.217789e+02,  9.540732e+01,  7.397426e+01,  5.693528e+01,  4.362922e+01,  3.358635e+01,  2.629364e+01,  2.077397e+01,  1.627564e+01,  1.244629e+01,  9.145730e+00,  6.406603e+00
  5, 38.50, -1.714996e-01, -3.279942e+00, -2.501989e+00,  1.306738e-01, -2.384760e+00,  1.802274e+00,  1.725632e+00,  1.733770e+00,  1.475432e+00,  3.059092e+03,  2.778347e+03,  2.150209e+03,  1.685170e+03,  1.318872e+03,  1.028268e+03,  7.972161e+02,  6.148586e+02,  4.694132e+02,  3.543583e+02,  2.625496e+02,  1.898302e+02,  1.344883e+02,  9.295217e+01,  6.242814e+01,  4.087350e+01,  2.607252e+01,  1.632266e+01
  5, 35.39,  4.716219e-01, -2.204633e-01, -3.825785e+00, -1.127602e+00, -2.183342e+00,  1.553722e+00,  1.863835e+00,  7.014944e-01,  1.856477e+00,  1.747036e+03,  2.002693e+03,  1.591773e+03,  1.279772e+03,  1.030457e+03,  8.291554e+02,  6.657055e+02,  5.334289e+02,  4.247795e+02,  3.358351e+02,  2.619646e+02,  2.006676e+02,  1.514605e+02,  1.122156e+02,  8.130847e+01,  5.762321e+01,  3.970090e+01,  2.655720e+01
