 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10T01, LOG10T02, LOG10T03, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  4, 48.95, -2.927211e+00, -3.151690e+00, -3.781381e+00, -1.574492e+00,  8.463304e-01,  1.252516e+00,  9.934753e-01,  7.754925e+02,  5.123594e+02,  3.543738e+02,  2.509282e+02,  1.770218e+02,  1.240763e+02,  8.625172e+01,  5.958765e+01,  4.068269e+01,  2.744798e+01,  1.814626e+01,  1.168555e+01,  7.387199e+00,  4.570253e+00,  2.758204e+00,  1.630857e+00,  9.396151e-01,  5.273316e-01
  4, 46.25, -2.169650e+00, -3.207516e+00, -2.808555e+00, -2.023984e+00,  1.669324e+00,  1.016561e+00,  1.789065e+00,  3.061346e+03,  1.646964e+03,  8.790401e+02,  4.712185e+02,  2.463322e+02,  1.275620e+02,  6.645191e+01,  3.560869e+01,  1.966222e+01,  1.122438e+01,  6.527665e+00,  3.812875e+00,  2.241050e+00,  1.311758e+00,  7.579655e-01,  4.329631e-01,  2.425392e-01,  1.330024e-01
  4, 46.62, -1.867378e+00, -2.977678e+00,  9.670218e-02, -1.642024e+00,  9.118005e-01,  1.710426e+00,  1.647460e+00,  2.633545e+03,  8.549896e+02,  2.524910e+02,  8.831630e+01,  4.194775e+01,  2.728456e+01,  2.044032e+01,  1.596910e+01,  1.257722e+01,  9.907288e+00,  7.738008e+00,  5.955871e+00,  4.524608e+00,  3.371298e+00,  2.447333e+00,  1.729626e+00,  1.190578e+00,  8.113252e-01
  4, 30.24, -1.088451e+00, -3.645505e+00, -1.160623e+00, -3.342310e+00,  1.174762e+00,  8.720205e-01,  1.928527e+00,  1.300201e+04,  9.235712e+03,  6.194056e+03,  4.094244e+03,  2.627082e+03,  1.652180e+03,  1.027230e+03,  6.383754e+02,  3.955150e+02,  2.449284e+02,  1.505012e+02,  9.149770e+01,  5.567416e+01,  3.370315e+01,  2.005992e+01,  1.166862e+01,  6.540200e+00,  3.512753e+00
  4, 35.96, -2.136009e+00, -3.922239e+00, -1.336620e+00, -1.579063e+00,  1.867754e+00,  1.903657e+00,  1.397008e+00,  4.922941e+03,  2.472960e+03,  1.325858e+03,  7.438139e+02,  4.079296e+02,  2.166253e+02,  1.115358e+02,  5.669429e+01,  2.875532e+01,  1.496186e+01,  8.112613e+00,  4.624077e+00,  2.783200e+00,  1.724666e+00,  1.072826e+00,  6.628343e-01,  4.015102e-01,  2.374868e-01
  4, 44.06, -4.864094e-02, -3.600901e+00, -1.810268e+00,  3.035764e-02,  1.242231e+00,  1.063380e+00,  1.745306e+00,  1.589864e+03,  1.548976e+03,  1.209642e+03,  9.557722e+02,  7.544235e+02,  5.941036e+02,  4.680191e+02,  3.722198e+02,  3.002737e+02,  2.459641e+02,  2.018322e+02,  1.629246e+02,  1.279407e+02,  9.652123e+01,  6.938159e+01,  4.742249e+01,  3.058823e+01,  1.854994e+01
  4, 33.95, -2.175350e-01,  2.449287e-02, -1.683434e+00, -1.806669e+00,  1.284990e+00,  1.031724e+00,  1.810829e+00,  4.970080e+03,  4.350257e+03,  3.332407e+03,  2.584584e+03,  1.999164e+03,  1.537271e+03,  1.170966e+03,  8.817824e+02,  6.517406e+02,  4.727522e+02,  3.359781e+02,  2.356195e+02,  1.663559e+02,  1.185439e+02,  8.432489e+01,  5.899920e+01,  3.978794e+01,  2.558242e+01
  4, 40.81, -1.079206e+00, -1.723685e+00, -2.199083e+00, -2.524413e+00,  1.664683e+00,  1.903249e+00,  1.132488e+00,  5.095141e+03,  3.729445e+03,  2.594050e+03,  1.829917e+03,  1.283526e+03,  8.967734e+02,  6.259378e+02,  4.379083e+02,  3.042237e+02,  2.084798e+02,  1.388989e+02,  8.902757e+01,  5.518425e+01,  3.293932e+01,  1.885734e+01,  1.040468e+01,  5.501358e+00,  2.787218e+00
  4, 38.15, -2.399374e+00, -2.542684e+00, -6.001580e-02, -3.773034e+00,  1.342020e+00,  7.555999e-01,  1.199987e+00,  9.005680e+02,  4.425450e+02,  3.147266e+02,  2.430034e+02,  1.894262e+02,  1.484792e+02,  1.177593e+02,  9.581039e+01,  8.028944e+01,  6.885639e+01,  5.922856e+01,  5.008412e+01,  4.120975e+01,  3.267488e+01,  2.479932e+01,  1.797478e+01,  1.235310e+01,  8.018855e+00
  4, 49.65, -1.026745e+00, -1.824001e+00, -3.248835e-01, -2.369475e+00,  1.412279e+00,  9.117652e-01,  1.111349e+00,  2.672378e+03,  2.064544e+03,  1.496353e+03,  1.097367e+03,  7.895920e+02,  5.495690e+02,  3.683956e+02,  2.409228e+02,  1.565722e+02,  1.045028e+02,  7.280098e+01,  5.258682e+01,  3.855320e+01,  2.774244e+01,  1.917017e+01,  1.264024e+01,  7.890573e+00,  4.654037e+00
  4, 47.27, -3.868044e+00, -3.105617e+00, -9.922863e-01, -1.163793e+00,  1.055354e+00,  1.805471e+00,  1.423848e+00,  2.515844e+02,  1.117513e+02,  7.861460e+01,  6.040986e+01,  4.715093e+01,  3.711921e+01,  2.930302e+01,  2.310796e+01,  1.805850e+01,  1.393827e+01,  1.053623e+01,  7.751266e+00,  5.570044e+00,  3.895092e+00,  2.642574e+00,  1.743909e+00,  1.114455e+00,  6.894805e-01
  4, 34.00, -1.835133e+00, -2.870177e+00, -6.480434e-01, -6.047296e-01,  1.387549e+00,  1.980768e+00,  1.163826e+00,  8.320742e+03,  4.499108e+03,  2.313760e+03,  1.170538e+03,  5.640075e+02,  2.605059e+02,  1.161369e+02,  5.145738e+01,  2.332192e+01,  1.146688e+01,  6.350206e+00,  3.950446e+00,  2.670765e+00,  1.866830e+00,  1.309656e+00,  9.131239e-01,  6.268030e-01,  4.221864e-01
  4, 42.29, -3.851346e+00, -5.401617e-01, -1.442895e-02, -1.039000e+00,  1.107503e+00,  1.562657e+00,  1.785397e+00,  1.253299e+03,  1.107060e+03,  8.514540e+02,  6.635076e+02,  5.163074e+02,  4.002763e+02,  3.086107e+02,  2.365275e+02,  1.788570e+02,  1.327615e+02,  9.557198e+01,  6.612364e+01,  4.421856e+01,  2.859699e+01,  1.795996e+01,  1.109557e+01,  6.764850e+00,  4.086452e+00
  4, 35.82, -1.725453e+00, -3.286380e-01, -1.866000e+00, -1.472165e+00,  1.622676e+00,  1.298808e+00,  1.813217e+00,  6.759910e+03,  3.660836e+03,  1.873471e+03,  9.506009e+02,  4.792439e+02,  2.552507e+02,  1.504847e+02,  9.980827e+01,  7.285921e+01,  5.707853e+01,  4.622565e+01,  3.736134e+01,  2.954033e+01,  2.250670e+01,  1.638769e+01,  1.138464e+01,  7.496589e+00,  4.667341e+00
  4, 31.18, -2.489276e+00, -1.996758e+00, -1.176885e+00, -2.595527e-01,  1.776720e+00,  1.980248e+00,  1.569064e+00,  3.471184e+03,  1.351486e+03,  6.467802e+02,  3.597730e+02,  2.099558e+02,  1.242871e+02,  7.300231e+01,  4.248454e+01,  2.439851e+01,  1.389261e+01,  7.756239e+00,  4.204457e+00,  2.248028e+00,  1.202229e+00,  6.576280e-01,  3.785790e-01,  2.291436e-01,  1.441355e-01
  4, 35.36, -3.497240e+00, -5.652153e-01, -9.151567e-01, -1.872431e+00,  8.955573e-01,  1.952959e+00,  1.740665e+00,  3.038459e+03,  2.544094e+03,  1.917349e+03,  1.463330e+03,  1.112745e+03,  8.410335e+02,  6.307195e+02,  4.697217e+02,  3.456074e+02,  2.510382e+02,  1.786172e+02,  1.237663e+02,  8.398050e+01,  5.559834e+01,  3.580031e+01,  2.251321e+01,  1.378495e+01,  8.238289e+00
  4, 38.73, -1.590266e+00, -3.952158e+00, -3.349577e+00, -7.540278e-01,  8.939952e-01,  1.630027e+00,  1.359806e+00,  6.754556e+03,  2.923602e+03,  1.149631e+03,  4.572486e+02,  1.868096e+02,  8.706393e+01,  4.929474e+01,  3.289427e+01,  2.375074e+01,  1.762817e+01,  1.307182e+01,  9.562489e+00,  6.911384e+00,  4.909897e+00,  3.414277e+00,  2.326880e+00,  1.545845e+00,  9.997023e-01
  4, 31.98, -1.377235e+00, -2.834104e+00, -4.061972e-01, -1.168260e-01,  9.773571e-01,  1.232188e+00,  1.203726e+00,  1.081835e+04,  5.458648e+03,  2.541259e+03,  1.267439e+03,  7.055929e+02,  4.472406e+02,  3.074454e+02,  2.186346e+02,  1.561317e+02,  1.112660e+02,  7.860258e+01,  5.489865e+01,  3.819588e+01,  2.638606e+01,  1.802312e+01,  1.217945e+01,  8.087894e+00,  5.263978e+00
  4, 44.88, -1.728083e+00, -2.619517e+00, -1.423223e+00, -3.428836e+00,  1.783474e+00,  1.037315e+00,  1.046154e+00,  4.024491e+03,  2.478983e+03,  1.518313e+03,  9.592141e+02,  6.070598e+02,  3.853951e+02,  2.450778e+02,  1.557114e+02,  9.732630e+01,  5.943624e+01,  3.497103e+01,  1.964366e+01,  1.064368e+01,  5.549822e+00,  2.774610e+00,  1.340526e+00,  6.222758e-01,  2.778538e-01
  4, 43.86, -2.341434e+00, -3.201889e+00, -2.606449e+00, -2.418292e+00,  1.816234e+00,  1.308740e+00,  7.698955e-01,  2.728003e+03,  1.333622e+03,  6.810429e+02,  3.626794e+02,  1.933133e+02,  1.038372e+02,  5.635590e+01,  3.113866e+01,  1.736578e+01,  9.767438e+00,  5.470383e+00,  3.023107e+00,  1.664392e+00,  9.086032e-01,  4.890820e-01,  2.607796e-01,  1.367243e-01,  7.041348e-02
  4, 39.10, -1.697227e+00, -2.355076e+00, -1.811881e-01, -2.115072e+00,  7.291490e-01,  1.748366e+00,  7.587344e-01,  5.205633e+03,  2.149981e+03,  8.291300e+02,  3.357500e+02,  1.556993e+02,  9.581984e+01,  7.409049e+01,  6.230153e+01,  5.243718e+01,  4.306757e+01,  3.407287e+01,  2.573806e+01,  1.857700e+01,  1.274173e+01,  8.267870e+00,  5.088086e+00,  2.955659e+00,  1.621653e+00
  4, 32.33, -3.308830e+00, -3.495789e+00, -2.926353e+00, -2.207799e+00,  1.543962e+00,  8.413416e-01,  9.138689e-01,  1.033379e+03,  5.285217e+02,  3.117341e+02,  1.922917e+02,  1.188838e+02,  7.349238e+01,  4.533775e+01,  2.801271e+01,  1.721377e+01,  1.052237e+01,  6.334898e+00,  3.730471e+00,  2.169664e+00,  1.242193e+00,  6.972820e-01,  3.856709e-01,  2.088646e-01,  1.106910e-01
  4, 31.53, -1.950499e-01, -1.936803e+00, -3.170391e+00, -9.823930e-01,  8.594044e-01,  1.726426e+00,  1.600114e+00,  6.394122e+03,  5.857696e+03,  4.900696e+03,  4.195065e+03,  3.544892e+03,  2.908806e+03,  2.302055e+03,  1.754687e+03,  1.281199e+03,  8.951637e+02,  5.931283e+02,  3.698963e+02,  2.188570e+02,  1.226116e+02,  6.492146e+01,  3.279297e+01,  1.577828e+01,  7.282183e+00
  4, 45.53, -2.692534e+00, -2.185925e+00, -3.875799e+00, -1.707946e+00,  1.250278e+00,  1.428562e+00,  1.229991e+00,  1.816577e+03,  8.753210e+02,  4.457446e+02,  2.527785e+02,  1.532421e+02,  9.748108e+01,  6.364980e+01,  4.219149e+01,  2.798764e+01,  1.849691e+01,  1.204255e+01,  7.665233e+00,  4.803642e+00,  2.952403e+00,  1.772875e+00,  1.044274e+00,  5.999051e-01,  3.359325e-01
  4, 41.69, -2.387678e+00, -2.043562e+00, -2.579349e+00,  3.088916e-01,  1.929458e+00,  1.840136e+00,  1.108634e+00,  2.722618e+03,  1.242159e+03,  6.095376e+02,  3.241085e+02,  1.774754e+02,  9.827392e+01,  5.324795e+01,  2.764739e+01,  1.346700e+01,  6.182469e+00,  2.705627e+00,  1.186800e+00,  5.811393e-01,  3.343119e-01,  2.174972e-01,  1.504244e-01,  1.056867e-01,  7.422162e-02
  4, 48.95, -1.670431e+00, -2.505351e+00, -3.561339e-01, -4.829846e-01,  7.224879e-01,  1.774498e+00,  1.679613e+00,  3.216424e+03,  1.382741e+03,  5.431233e+02,  2.184518e+02,  9.377635e+01,  4.828491e+01,  3.042251e+01,  2.180348e+01,  1.641968e+01,  1.255468e+01,  9.567915e+00,  7.203647e+00,  5.371630e+00,  3.953671e+00,  2.866982e+00,  2.053459e+00,  1.446507e+00,  9.999633e-01
  4, 35.92, -3.768958e+00, -6.339439e-01, -2.478137e-01,  5.019127e-01,  1.717308e+00,  8.344292e-01,  1.343148e+00,  2.467882e+02,  1.935224e+02,  1.410180e+02,  1.064277e+02,  8.182819e+01,  6.387255e+01,  5.038338e+01,  4.001692e+01,  3.166690e+01,  2.474256e+01,  1.880261e+01,  1.372936e+01,  9.642219e+00,  6.497380e+00,  4.211823e+00,  2.662554e+00,  1.656269e+00,  1.027547e+00
  4, 44.11, -3.744464e-01, -2.336141e+00, -4.873778e-01,  1.292629e-01,  1.340259e+00,  8.795033e-01,  7.283683e-01,  2.348506e+03,  2.075065e+03,  1.594815e+03,  1.241645e+03,  9.660185e+02,  7.515244e+02,  5.859335e+02,  4.582855e+02,  3.558199e+02,  2.712512e+02,  1.996225e+02,  1.400362e+02,  9.387905e+01,  6.003964e+01,  3.672693e+01,  2.179747e+01,  1.265848e+01,  7.294644e+00
  4, 38.35, -1.569778e+00, -2.280054e+00, -6.234080e-01, -3.697093e+00,  1.572258e+00,  1.394259e+00,  1.268712e+00,  6.342065e+03,  4.013149e+03,  2.514085e+03,  1.583819e+03,  9.572257e+02,  5.522272e+02,  3.072812e+02,  1.707617e+02,  9.855894e+01,  6.183864e+01,  4.216161e+01,  3.003583e+01,  2.146395e+01,  1.485971e+01,  9.797101e+00,  6.138697e+00,  3.632359e+00,  2.028095e+00
  4, 40.06, -3.164792e+00, -3.880161e+00, -1.853020e+00, -3.134657e+00,  1.464560e+00,  1.710312e+00,  1.070268e+00,  6.419721e+02,  3.064407e+02,  1.834007e+02,  1.089274e+02,  6.214161e+01,  3.440023e+01,  1.862145e+01,  9.990766e+00,  5.300495e+00,  2.795984e+00,  1.454139e+00,  7.413853e-01,  3.761008e-01,  1.894736e-01,  9.438029e-02,  4.679761e-02,  2.292988e-02,  1.109738e-02
  4, 46.86, -1.275960e+00, -2.654418e+00, -1.153175e+00, -1.323707e+00,  7.579590e-01,  1.317935e+00,  9.128591e-01,  4.559350e+03,  2.607790e+03,  1.420835e+03,  8.262606e+02,  5.087567e+02,  3.290685e+02,  2.186456e+02,  1.472228e+02,  9.895296e+01,  6.609932e+01,  4.341142e+01,  2.783151e+01,  1.754317e+01,  1.083348e+01,  6.530792e+00,  3.859116e+00,  2.222839e+00,  1.247478e+00
  4, 47.48,  5.880750e-01, -3.515784e+00, -1.952627e+00, -1.683532e+00,  1.378802e+00,  1.330506e+00,  1.190713e+00,  4.129797e+02,  6.208490e+02,  4.971106e+02,  4.017382e+02,  3.253250e+02,  2.634249e+02,  2.129609e+02,  1.719165e+02,  1.379937e+02,  1.100072e+02,  8.653238e+01,  6.680036e+01,  5.069425e+01,  3.759542e+01,  2.711642e+01,  1.910761e+01,  1.326326e+01,  9.258911e+00
  4, 37.71,  6.951076e-01, -3.820986e+00, -1.564943e+00,  3.995089e-01,  1.703450e+00,  8.863354e-01,  1.018246e+00,  9.003689e+02,  1.263179e+03,  1.010575e+03,  8.165215e+02,  6.611194e+02,  5.353135e+02,  4.328384e+02,  3.495891e+02,  2.808963e+02,  2.243543e+02,  1.770860e+02,  1.375534e+02,  1.055201e+02,  7.969206e+01,  5.909838e+01,  4.309224e+01,  3.076493e+01,  2.148301e+01
  4, 32.85, -2.877113e-01, -2.797169e+00, -2.210708e+00, -3.129145e+00,  9.268577e-01,  1.688962e+00,  1.378718e+00,  6.071729e+03,  5.439646e+03,  4.498761e+03,  3.820435e+03,  3.206931e+03,  2.612703e+03,  2.050953e+03,  1.549564e+03,  1.120931e+03,  7.757375e+02,  5.090371e+02,  3.144028e+02,  1.843355e+02,  1.024132e+02,  5.380924e+01,  2.696865e+01,  1.284560e+01,  5.829768e+00
  4, 34.94, -2.137274e+00, -2.780290e+00, -3.282179e+00, -3.706631e+00,  1.348206e+00,  1.072815e+00,  1.026436e+00,  5.580023e+03,  2.349275e+03,  9.780768e+02,  4.239743e+02,  1.823124e+02,  7.833580e+01,  3.366575e+01,  1.466040e+01,  6.415064e+00,  2.830811e+00,  1.244486e+00,  5.404126e-01,  2.359873e-01,  1.034480e-01,  4.524275e-02,  1.992999e-02,  8.790201e-03,  3.909124e-03
  4, 36.89,  4.754046e-01, -1.980527e+00, -3.243338e+00, -6.623919e-01,  7.220236e-01,  7.771540e-01,  1.825018e+00,  1.375592e+03,  1.630301e+03,  1.292033e+03,  1.059703e+03,  9.052031e+02,  8.038243e+02,  7.279868e+02,  6.588112e+02,  5.869092e+02,  5.111289e+02,  4.316682e+02,  3.508388e+02,  2.740225e+02,  2.042963e+02,  1.444869e+02,  9.681511e+01,  6.102208e+01,  3.608013e+01
  4, 33.96, -2.944338e+00, -3.463252e+00, -1.710319e-01,  6.059355e-01,  9.829701e-01,  1.867404e+00,  9.236445e-01,  3.554281e+02,  6.527916e+01,  4.220852e+01,  3.208531e+01,  2.386002e+01,  1.730315e+01,  1.232786e+01,  8.753491e+00,  6.240737e+00,  4.508538e+00,  3.290910e+00,  2.415472e+00,  1.785966e+00,  1.320905e+00,  9.718558e-01,  7.111490e-01,  5.149377e-01,  3.685397e-01
  4, 46.40, -2.786611e+00, -5.861818e-01, -3.372021e+00, -1.996977e+00,  1.367577e+00,  9.311182e-01,  8.688169e-01,  7.237160e+02,  6.491079e+02,  5.627134e+02,  4.875450e+02,  4.120499e+02,  3.374207e+02,  2.668434e+02,  2.037028e+02,  1.493591e+02,  1.051248e+02,  7.045136e+01,  4.467426e+01,  2.704552e+01,  1.562086e+01,  8.603165e+00,  4.559955e+00,  2.320937e+00,  1.138569e+00
  4, 39.86, -1.702351e+00, -7.520602e-01,  3.364799e-01, -2.405093e+00,  1.329279e+00,  1.804195e+00,  1.099421e+00,  3.976661e+03,  2.087352e+03,  1.196210e+03,  7.889762e+02,  5.537580e+02,  4.001153e+02,  2.923662e+02,  2.147388e+02,  1.571421e+02,  1.142458e+02,  8.163382e+01,  5.663600e+01,  3.795752e+01,  2.418003e+01,  1.443704e+01,  8.089863e+00,  4.288235e+00,  2.239753e+00
  4, 48.40, -3.719958e-01, -3.872163e+00, -3.064020e+00, -1.798980e-01,  8.805093e-01,  7.938942e-01,  8.462596e-01,  1.818598e+03,  1.756217e+03,  1.480298e+03,  1.235070e+03,  9.958105e+02,  7.707595e+02,  5.718345e+02,  4.081724e+02,  2.803888e+02,  1.870017e+02,  1.215599e+02,  7.771441e+01,  4.992663e+01,  3.235399e+01,  2.106663e+01,  1.374969e+01,  8.891804e+00,  5.663552e+00
  4, 49.86, -4.762958e-01, -1.405616e+00, -2.724540e+00, -3.511210e+00,  1.710674e+00,  1.539796e+00,  1.357004e+00,  1.672631e+03,  1.474254e+03,  1.130868e+03,  8.783320e+02,  6.805804e+02,  5.247884e+02,  4.019246e+02,  3.058564e+02,  2.300428e+02,  1.708208e+02,  1.243714e+02,  8.854681e+01,  6.232214e+01,  4.349866e+01,  3.008807e+01,  2.056764e+01,  1.368673e+01,  8.763923e+00
  4, 47.39, -9.785550e-01, -1.949648e+00, -1.062255e+00, -2.511338e+00,  7.352436e-01,  1.189566e+00,  1.482005e+00,  4.362865e+03,  3.109635e+03,  2.002940e+03,  1.275731e+03,  8.080752e+02,  5.231257e+02,  3.521167e+02,  2.466040e+02,  1.751365e+02,  1.232291e+02,  8.386743e+01,  5.442649e+01,  3.382628e+01,  2.006363e+01,  1.132355e+01,  6.118371e+00,  3.150191e+00,  1.547383e+00
  4, 37.84, -3.249981e+00, -3.602186e+00, -3.953929e+00, -7.140202e-01,  1.703779e+00,  1.196471e+00,  1.249696e+00,  3.093902e+02,  8.954405e+01,  6.140231e+01,  4.780366e+01,  3.761542e+01,  2.969753e+01,  2.344360e+01,  1.849234e+01,  1.450064e+01,  1.128799e+01,  8.663690e+00,  6.522927e+00,  4.835410e+00,  3.516176e+00,  2.500134e+00,  1.740790e+00,  1.181149e+00,  7.800382e-01
  4, 42.93,  5.370502e-01, -6.526183e-01, -2.508335e+00, -3.446591e-01,  1.646556e+00,  1.146036e+00,  9.365252e-01,  7.138248e+02,  9.469674e+02,  7.565535e+02,  6.107025e+02,  4.939520e+02,  3.994854e+02,  3.225859e+02,  2.601607e+02,  2.086970e+02,  1.663816e+02,  1.310517e+02,  1.015489e+02,  7.768602e+01,  5.848571e+01,  4.321142e+01,  3.136646e+01,  2.225904e+01,  1.540272e+01
  4, 40.33,  4.069249e-02, -5.895839e-01,  4.028260e-01, -2.494413e-01,  1.588410e+00,  7.317125e-01,  1.330546e+00,  1.998576e+03,  1.963846e+03,  1.541371e+03,  1.224953e+03,  9.736236e+02,  7.721882e+02,  6.100804e+02,  4.802926e+02,  3.750438e+02,  2.901849e+02,  2.209796e+02,  1.648019e+02,  1.208951e+02,  8.700633e+01,  6.131142e+01,  4.236778e+01,  2.847790e+01,  1.847952e+01
  4, 43.78, -2.905227e-01, -3.455067e+00, -3.023313e+00, -1.080553e+00,  7.686137e-01,  1.253941e+00,  1.149883e+00,  2.661929e+03,  2.666336e+03,  2.326181e+03,  1.990290e+03,  1.645504e+03,  1.308495e+03,  9.982908e+02,  7.311696e+02,  5.118634e+02,  3.429130e+02,  2.184500e+02,  1.319476e+02,  7.673636e+01,  4.320881e+01,  2.368215e+01,  1.280645e+01,  6.826171e+00,  3.593267e+00
  4, 30.65, -1.867713e+00, -4.283748e-01, -1.432099e+00, -2.389569e+00,  1.825581e+00,  8.190263e-01,  1.261415e+00,  8.725960e+03,  4.524486e+03,  2.372040e+03,  1.258037e+03,  6.470967e+02,  3.344652e+02,  1.852880e+02,  1.168296e+02,  8.239613e+01,  6.136768e+01,  4.552570e+01,  3.254846e+01,  2.228686e+01,  1.451491e+01,  8.955451e+00,  5.255873e+00,  2.921227e+00,  1.539075e+00
  4, 42.86, -3.605041e+00, -1.684239e+00, -2.126136e+00,  5.808647e-01,  1.390783e+00,  9.060298e-01,  1.962255e+00,  1.653417e+03,  1.042849e+03,  6.305526e+02,  3.787333e+02,  2.165746e+02,  1.160976e+02,  5.773821e+01,  2.681545e+01,  1.165837e+01,  4.933693e+00,  2.174581e+00,  1.103069e+00,  6.760485e-01,  4.653148e-01,  3.335133e-01,  2.412955e-01,  1.736990e-01,  1.239784e-01
  4, 39.58, -1.313438e+00, -1.023458e-01, -1.642730e+00, -2.101726e-01,  9.570358e-01,  1.959686e+00,  1.629905e+00,  2.495356e+03,  1.631101e+03,  1.129990e+03,  8.513719e+02,  6.552303e+02,  5.084048e+02,  3.953260e+02,  3.075257e+02,  2.378855e+02,  1.826601e+02,  1.381936e+02,  1.024512e+02,  7.471043e+01,  5.338134e+01,  3.724337e+01,  2.540988e+01,  1.686092e+01,  1.085899e+01
  4, 48.27,  5.715016e-02, -3.682566e+00, -2.416864e+00, -5.655449e-01,  8.376948e-01,  1.911360e+00,  7.639253e-01,  9.472676e+02,  1.009148e+03,  8.307709e+02,  7.209665e+02,  6.455459e+02,  5.815162e+02,  5.170719e+02,  4.499072e+02,  3.805586e+02,  3.118337e+02,  2.454082e+02,  1.839063e+02,  1.312895e+02,  8.872801e+01,  5.645018e+01,  3.386246e+01,  1.903817e+01,  1.003344e+01
  4, 36.81, -3.053084e+00, -1.565371e+00, -3.697591e+00, -2.120583e+00,  1.856822e+00,  1.766722e+00,  1.645281e+00,  7.428449e+02,  2.893473e+02,  1.832863e+02,  1.306024e+02,  9.577263e+01,  7.162258e+01,  5.376002e+01,  3.987364e+01,  2.876225e+01,  2.007906e+01,  1.344051e+01,  8.574738e+00,  5.261919e+00,  3.104096e+00,  1.759574e+00,  9.667098e-01,  5.135075e-01,  2.645191e-01
  4, 47.84, -1.613192e+00, -3.010183e+00, -2.814719e+00, -1.654422e+00,  1.644676e+00,  1.061528e+00,  8.901126e-01,  3.497709e+03,  2.300115e+03,  1.496976e+03,  9.967032e+02,  6.523306e+02,  4.161198e+02,  2.587708e+02,  1.584113e+02,  9.548150e+01,  5.705193e+01,  3.362177e+01,  1.947355e+01,  1.121626e+01,  6.403426e+00,  3.605494e+00,  2.009477e+00,  1.100142e+00,  5.906557e-01
  4, 47.53, -1.273590e+00, -1.548820e+00, -2.038724e+00, -2.216784e+00,  1.941989e+00,  1.940813e+00,  1.171783e+00,  3.423760e+03,  2.454595e+03,  1.682031e+03,  1.169894e+03,  8.079416e+02,  5.532900e+02,  3.753919e+02,  2.531844e+02,  1.690032e+02,  1.118538e+02,  7.285220e+01,  4.640516e+01,  2.909764e+01,  1.787088e+01,  1.069766e+01,  6.257921e+00,  3.549189e+00,  1.945186e+00
  4, 43.95, -1.842065e+00, -1.475562e+00, -1.732192e+00,  2.616439e-05,  1.982541e+00,  1.573122e+00,  1.022222e+00,  4.046172e+03,  2.377764e+03,  1.401946e+03,  8.541671e+02,  5.190096e+02,  3.133808e+02,  1.876082e+02,  1.119253e+02,  6.593645e+01,  3.808445e+01,  2.110114e+01,  1.102642e+01,  5.504807e+00,  2.662463e+00,  1.286154e+00,  6.554420e-01,  3.621779e-01,  2.167575e-01
  4, 43.16, -1.490354e+00, -1.779882e+00, -3.094349e+00, -5.697521e-01,  9.674219e-01,  1.535287e+00,  1.377532e+00,  5.329965e+03,  3.431668e+03,  2.111072e+03,  1.283121e+03,  7.426122e+02,  4.091645e+02,  2.167901e+02,  1.137266e+02,  6.061907e+01,  3.413359e+01,  2.059606e+01,  1.321893e+01,  8.891534e+00,  6.088284e+00,  4.160348e+00,  2.818612e+00,  1.875603e+00,  1.221700e+00
  4, 47.75,  8.996803e-02, -3.970850e+00, -2.318476e-02,  5.971675e-02,  1.131639e+00,  1.419679e+00,  1.053289e+00,  9.587003e+02,  1.013749e+03,  7.974663e+02,  6.343812e+02,  5.048495e+02,  4.023986e+02,  3.234686e+02,  2.650865e+02,  2.215633e+02,  1.874441e+02,  1.575285e+02,  1.291472e+02,  1.024372e+02,  7.786178e+01,  5.631750e+01,  3.869702e+01,  2.509129e+01,  1.532879e+01
  4, 35.81,  5.185063e-01, -3.323623e+00, -7.889895e-01, -1.713927e+00,  1.960800e+00,  1.723986e+00,  1.758698e+00,  1.543047e+03,  1.829826e+03,  1.456564e+03,  1.172517e+03,  9.454129e+02,  7.619206e+02,  6.128100e+02,  4.920208e+02,  3.926931e+02,  3.112709e+02,  2.435417e+02,  1.872400e+02,  1.419542e+02,  1.057651e+02,  7.721624e+01,  5.530824e+01,  3.868814e+01,  2.639466e+01
  4, 44.89, -3.461073e+00, -6.548385e-01, -8.071244e-02, -3.517687e+00,  8.801713e-01,  7.663115e-01,  1.919127e+00,  1.246133e+03,  9.829879e+02,  6.884906e+02,  5.084349e+02,  3.851969e+02,  2.963366e+02,  2.297252e+02,  1.788814e+02,  1.389359e+02,  1.073833e+02,  8.196578e+01,  6.144778e+01,  4.540043e+01,  3.292738e+01,  2.335894e+01,  1.622393e+01,  1.096665e+01,  7.192264e+00
  4, 48.80, -2.969607e+00,  6.136137e-02, -2.688320e+00, -2.554256e+00,  7.079784e-01,  1.360831e+00,  1.346937e+00,  6.232333e+02,  6.780550e+02,  5.349912e+02,  4.269048e+02,  3.406824e+02,  2.711822e+02,  2.148511e+02,  1.693826e+02,  1.322991e+02,  1.025782e+02,  7.907569e+01,  6.110919e+01,  4.797873e+01,  3.807104e+01,  3.004166e+01,  2.319415e+01,  1.723077e+01,  1.220883e+01
