 nlayers, height, LOG10C01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  1, 46.72, -3.576275e+00,  2.564525e+02,  7.108591e+01,  2.854386e+01,  1.347670e+01,  6.649745e+00,  3.386581e+00,  1.763373e+00,  9.402920e-01,  5.071950e-01,  2.762172e-01,  1.498557e-01,  8.024590e-02,  4.286687e-02,  2.274380e-02,  1.191664e-02,  6.199235e-03,  3.177461e-03,  1.604843e-03
  1, 35.37, -1.256105e+00,  8.043671e+03,  5.439171e+03,  3.565749e+03,  2.380211e+03,  1.578512e+03,  1.039216e+03,  6.787108e+02,  4.413400e+02,  2.840955e+02,  1.811326e+02,  1.133599e+02,  6.920524e+01,  4.159192e+01,  2.453293e+01,  1.415230e+01,  8.023306e+00,  4.444007e+00,  2.403864e+00
  1, 42.46, -1.299766e+00,  4.821050e+03,  3.349572e+03,  2.242190e+03,  1.525867e+03,  1.031318e+03,  6.915969e+02,  4.597827e+02,  3.040472e+02,  1.988723e+02,  1.287229e+02,  8.172652e+01,  5.058610e+01,  3.079593e+01,  1.838449e+01,  1.072531e+01,  6.143836e+00,  3.435898e+00,  1.875199e+00
  1, 34.21, -2.487937e+00,  3.265958e+03,  1.356267e+03,  6.402428e+02,  3.315201e+02,  1.758691e+02,  9.502312e+01,  5.200268e+01,  2.891526e+01,  1.616965e+01,  9.085381e+00,  5.066935e+00,  2.781320e+00,  1.518531e+00,  8.213524e-01,  4.378479e-01,  2.312318e-01,  1.201017e-01,  6.130861e-02
  1, 30.75, -3.342215e+00,  6.518835e+02,  1.712589e+02,  6.763609e+01,  3.167779e+01,  1.553427e+01,  7.871840e+00,  4.081732e+00,  2.168919e+00,  1.166413e+00,  6.335800e-01,  3.429518e-01,  1.832700e-01,  9.772590e-02,  5.176767e-02,  2.708494e-02,  1.407282e-02,  7.205566e-03,  3.636843e-03
  1, 35.84,  9.952495e-02,  2.855248e+03,  2.778466e+03,  2.178211e+03,  1.729103e+03,  1.372578e+03,  1.087027e+03,  8.574148e+02,  6.737635e+02,  5.250088e+02,  4.052348e+02,  3.077065e+02,  2.286643e+02,  1.669567e+02,  1.193271e+02,  8.321244e+01,  5.671605e+01,  3.759592e+01,  2.421163e+01
  1, 43.29, -3.192325e+00,  6.450317e+02,  2.101444e+02,  8.906877e+01,  4.324199e+01,  2.180017e+01,  1.129691e+01,  5.968236e+00,  3.221360e+00,  1.755795e+00,  9.648391e-01,  5.276104e-01,  2.845410e-01,  1.529495e-01,  8.159765e-02,  4.296460e-02,  2.244614e-02,  1.154751e-02,  5.847989e-03
  1, 44.67,  1.556334e-01,  1.153603e+03,  1.226689e+03,  9.702790e+02,  7.767386e+02,  6.224119e+02,  4.981301e+02,  3.975354e+02,  3.164366e+02,  2.501275e+02,  1.961408e+02,  1.515988e+02,  1.149335e+02,  8.578416e+01,  6.280856e+01,  4.497025e+01,  3.153069e+01,  2.154519e+01,  1.432971e+01
  1, 35.58, -1.224294e+00,  7.888321e+03,  5.392304e+03,  3.564567e+03,  2.397455e+03,  1.601608e+03,  1.061812e+03,  6.980901e+02,  4.567640e+02,  2.957413e+02,  1.895848e+02,  1.192594e+02,  7.316195e+01,  4.416834e+01,  2.616149e+01,  1.515020e+01,  8.619540e+00,  4.789882e+00,  2.598760e+00
  1, 45.94, -3.618516e+00,  2.364979e+02,  6.366874e+01,  2.534664e+01,  1.191832e+01,  5.862453e+00,  2.978129e+00,  1.547450e+00,  8.237124e-01,  4.436475e-01,  2.412977e-01,  1.307626e-01,  6.995054e-02,  3.733392e-02,  1.979257e-02,  1.036301e-02,  5.387760e-03,  2.760111e-03,  1.393593e-03
  1, 31.87,  3.165932e-01,  3.258482e+03,  3.338498e+03,  2.633437e+03,  2.102895e+03,  1.680349e+03,  1.340564e+03,  1.066028e+03,  8.451767e+02,  6.650716e+02,  5.188947e+02,  3.987469e+02,  3.002990e+02,  2.224625e+02,  1.615124e+02,  1.145515e+02,  7.948352e+01,  5.369061e+01,  3.526395e+01
  1, 37.70,  2.367175e-01,  1.966648e+03,  2.048588e+03,  1.617964e+03,  1.293481e+03,  1.034911e+03,  8.268472e+02,  6.586029e+02,  5.231256e+02,  4.125117e+02,  3.226062e+02,  2.485806e+02,  1.877956e+02,  1.396131e+02,  1.017676e+02,  7.250313e+01,  5.055804e+01,  3.433950e+01,  2.268987e+01
  1, 49.26,  5.573038e-01,  3.750066e+02,  5.619891e+02,  4.501508e+02,  3.639699e+02,  2.949341e+02,  2.390265e+02,  1.934678e+02,  1.564377e+02,  1.258637e+02,  1.006793e+02,  7.960664e+01,  6.196303e+01,  4.764691e+01,  3.608456e+01,  2.684643e+01,  1.964795e+01,  1.408679e+01,  9.883980e+00
  1, 34.50, -1.545638e+00,  8.249035e+03,  5.044897e+03,  3.062008e+03,  1.911227e+03,  1.190061e+03,  7.388322e+02,  4.569039e+02,  2.826404e+02,  1.737417e+02,  1.061810e+02,  6.388539e+01,  3.758658e+01,  2.183686e+01,  1.248742e+01,  7.000877e+00,  3.867385e+00,  2.091819e+00,  1.107215e+00
  1, 34.00, -1.146678e+00,  8.859305e+03,  6.136764e+03,  4.097634e+03,  2.781147e+03,  1.874298e+03,  1.253026e+03,  8.303590e+02,  5.473273e+02,  3.568325e+02,  2.302197e+02,  1.456974e+02,  8.989284e+01,  5.455551e+01,  3.247134e+01,  1.888897e+01,  1.079091e+01,  6.019194e+00,  3.277069e+00
  1, 36.04, -3.582285e+00,  3.212753e+02,  7.938474e+01,  3.085725e+01,  1.435280e+01,  7.001807e+00,  3.533347e+00,  1.825815e+00,  9.674084e-01,  5.189887e-01,  2.813151e-01,  1.519939e-01,  8.108966e-02,  4.317774e-02,  2.284299e-02,  1.193777e-02,  6.196677e-03,  3.170276e-03,  1.599458e-03
  1, 49.39, -2.243774e+00,  2.332779e+03,  1.217262e+03,  6.598412e+02,  3.766479e+02,  2.167621e+02,  1.255211e+02,  7.294859e+01,  4.271913e+01,  2.500206e+01,  1.462321e+01,  8.454043e+00,  4.794705e+00,  2.695140e+00,  1.496101e+00,  8.164365e-01,  4.402324e-01,  2.329632e-01,  1.209004e-01
  1, 46.45, -1.321430e+00,  3.715450e+03,  2.616224e+03,  1.769124e+03,  1.215365e+03,  8.291863e+02,  5.611700e+02,  3.764122e+02,  2.510362e+02,  1.655374e+02,  1.079752e+02,  6.906208e+01,  4.305287e+01,  2.638580e+01,  1.585058e+01,  9.301717e+00,  5.357424e+00,  3.011366e+00,  1.651277e+00
  1, 44.76,  2.844641e-01,  9.380311e+02,  1.067003e+03,  8.475478e+02,  6.810332e+02,  5.480140e+02,  4.406516e+02,  3.535166e+02,  2.830394e+02,  2.251902e+02,  1.778725e+02,  1.386152e+02,  1.060841e+02,  8.001605e+01,  5.927677e+01,  4.300034e+01,  3.058456e+01,  2.122952e+01,  1.436272e+01
  1, 31.24, -2.495209e+00,  3.677747e+03,  1.474720e+03,  6.834851e+02,  3.497268e+02,  1.837509e+02,  9.848967e+01,  5.353256e+01,  2.959330e+01,  1.646533e+01,  9.210773e+00,  5.116744e+00,  2.798732e+00,  1.523251e+00,  8.216185e-01,  4.368969e-01,  2.302219e-01,  1.193427e-01,  6.081816e-02
  1, 41.74, -1.625179e+00,  4.990171e+03,  3.119325e+03,  1.925852e+03,  1.220004e+03,  7.702879e+02,  4.844472e+02,  3.032174e+02,  1.896497e+02,  1.177739e+02,  7.265403e+01,  4.409711e+01,  2.615792e+01,  1.531209e+01,  8.816886e+00,  4.974633e+00,  2.764033e+00,  1.502996e+00,  7.994258e-01
  1, 34.26,  2.638118e-02,  3.672699e+03,  3.451409e+03,  2.690974e+03,  2.124654e+03,  1.676485e+03,  1.318905e+03,  1.032692e+03,  8.050183e+02,  6.217869e+02,  4.753525e+02,  3.571493e+02,  2.623123e+02,  1.891202e+02,  1.333504e+02,  9.165747e+01,  6.153526e+01,  4.015169e+01,  2.543871e+01
  1, 45.31, -1.377449e+00,  4.039343e+03,  2.783903e+03,  1.852270e+03,  1.253636e+03,  8.428629e+02,  5.623896e+02,  3.721099e+02,  2.449850e+02,  1.595788e+02,  1.028930e+02,  6.509116e+01,  4.015156e+01,  2.436642e+01,  1.450392e+01,  8.438602e+00,  4.822046e+00,  2.690589e+00,  1.465378e+00
  1, 35.17, -2.072885e-01,  4.360607e+03,  3.852732e+03,  2.960542e+03,  2.303711e+03,  1.788838e+03,  1.382743e+03,  1.062085e+03,  8.110426e+02,  6.126625e+02,  4.573788e+02,  3.349440e+02,  2.392702e+02,  1.675514e+02,  1.146025e+02,  7.631995e+01,  4.961593e+01,  3.133169e+01,  1.920603e+01
  1, 41.58, -8.637211e-01,  4.313713e+03,  3.345857e+03,  2.420395e+03,  1.773193e+03,  1.291052e+03,  9.323432e+02,  6.668841e+02,  4.733364e+02,  3.316261e+02,  2.293147e+02,  1.552380e+02,  1.022900e+02,  6.608218e+01,  4.172692e+01,  2.567346e+01,  1.545494e+01,  9.055033e+00,  5.161983e+00
  1, 39.60, -1.124178e+00,  5.671908e+03,  4.078555e+03,  2.801025e+03,  1.951940e+03,  1.350485e+03,  9.264293e+02,  6.295530e+02,  4.250373e+02,  2.835487e+02,  1.869777e+02,  1.208367e+02,  7.607678e+01,  4.705595e+01,  2.850963e+01,  1.686398e+01,  9.784194e+00,  5.536837e+00,  3.055070e+00
  1, 42.66, -2.772327e+00,  1.472353e+03,  5.816172e+02,  2.678920e+02,  1.365963e+02,  7.158072e+01,  3.828776e+01,  2.077584e+01,  1.146940e+01,  6.374133e+00,  3.562280e+00,  1.977264e+00,  1.080726e+00,  5.878307e-01,  3.168943e-01,  1.684281e-01,  8.871619e-02,  4.597224e-02,  2.342104e-02
  1, 45.29,  1.286333e-01,  1.137000e+03,  1.199892e+03,  9.485106e+02,  7.588922e+02,  6.077355e+02,  4.860487e+02,  3.875954e+02,  3.082629e+02,  2.434367e+02,  1.906947e+02,  1.472162e+02,  1.114620e+02,  8.307062e+01,  6.072296e+01,  4.339920e+01,  3.037034e+01,  2.070898e+01,  1.374275e+01
  1, 47.08, -1.603452e+00,  3.641267e+03,  2.363754e+03,  1.502402e+03,  9.761270e+02,  6.311151e+02,  4.057928e+02,  2.592701e+02,  1.652493e+02,  1.044269e+02,  6.546263e+01,  4.033056e+01,  2.426251e+01,  1.438697e+01,  8.382793e+00,  4.781612e+00,  2.683304e+00,  1.472454e+00,  7.897401e-01
  1, 46.96, -1.968140e+00,  3.223243e+03,  1.842515e+03,  1.064536e+03,  6.384932e+02,  3.836931e+02,  2.307869e+02,  1.387248e+02,  8.368249e+01,  5.029090e+01,  3.011774e+01,  1.778929e+01,  1.028979e+01,  5.887248e+00,  3.320492e+00,  1.838383e+00,  1.004187e+00,  5.376477e-01,  2.819737e-01
  1, 39.79, -2.166319e+00,  3.893132e+03,  1.955474e+03,  1.032964e+03,  5.782310e+02,  3.272145e+02,  1.867216e+02,  1.071188e+02,  6.202213e+01,  3.593502e+01,  2.082969e+01,  1.194467e+01,  6.724152e+00,  3.754521e+00,  2.071711e+00,  1.124423e+00,  6.033609e-01,  3.178904e-01,  1.643273e-01
  1, 46.53, -2.909521e+00,  1.023738e+03,  3.921490e+02,  1.780078e+02,  8.995258e+01,  4.680212e+01,  2.488716e+01,  1.343735e+01,  7.387046e+00,  4.090483e+00,  2.278833e+00,  1.261354e+00,  6.876996e-01,  3.732277e-01,  2.008106e-01,  1.065430e-01,  5.603307e-02,  2.899636e-02,  1.475541e-02
  1, 34.03, -2.840569e+00,  1.744478e+03,  6.138224e+02,  2.680290e+02,  1.323007e+02,  6.756295e+01,  3.537878e+01,  1.885493e+01,  1.025175e+01,  5.622915e+00,  3.106701e+00,  1.707001e+00,  9.245374e-01,  4.988412e-01,  2.670129e-01,  1.410119e-01,  7.385989e-02,  3.808387e-02,  1.932151e-02
  1, 42.00, -4.460405e-01,  2.996552e+03,  2.574281e+03,  1.959373e+03,  1.510128e+03,  1.160488e+03,  8.870462e+02,  6.732292e+02,  5.076795e+02,  3.784617e+02,  2.786749e+02,  2.011503e+02,  1.415293e+02,  9.758644e+01,  6.571141e+01,  4.307584e+01,  2.757077e+01,  1.714431e+01,  1.035160e+01
  1, 33.58, -2.492988e+00,  3.328917e+03,  1.370349e+03,  6.438883e+02,  3.323991e+02,  1.759030e+02,  9.484728e+01,  5.181586e+01,  2.876858e+01,  1.606683e+01,  9.017427e+00,  5.023991e+00,  2.755249e+00,  1.503090e+00,  8.124224e-01,  4.328106e-01,  2.284427e-01,  1.185934e-01,  6.051237e-02
  1, 32.96,  5.862338e-01,  1.897081e+03,  2.262984e+03,  1.801955e+03,  1.450969e+03,  1.170307e+03,  9.435025e+02,  7.591576e+02,  6.097893e+02,  4.869243e+02,  3.861724e+02,  3.023292e+02,  2.325974e+02,  1.764757e+02,  1.315963e+02,  9.616358e+01,  6.894818e+01,  4.828071e+01,  3.297637e+01
  1, 41.54, -1.461670e+00,  5.180040e+03,  3.411264e+03,  2.191837e+03,  1.437467e+03,  9.375398e+02,  6.076947e+02,  3.911688e+02,  2.510066e+02,  1.596061e+02,  1.006210e+02,  6.231631e+01,  3.767226e+01,  2.243831e+01,  1.312705e+01,  7.515642e+00,  4.231765e+00,  2.329295e+00,  1.252791e+00
  1, 36.30, -3.693052e-01,  4.597225e+03,  3.920063e+03,  2.976092e+03,  2.287753e+03,  1.752997e+03,  1.335696e+03,  1.010226e+03,  7.589825e+02,  5.635455e+02,  4.132003e+02,  2.968976e+02,  2.078788e+02,  1.426080e+02,  9.552398e+01,  6.228094e+01,  3.964614e+01,  2.451786e+01,  1.472238e+01
  1, 49.90, -1.616996e+00,  3.098358e+03,  2.031944e+03,  1.301730e+03,  8.516884e+02,  5.543442e+02,  3.586815e+02,  2.305321e+02,  1.477408e+02,  9.384184e+01,  5.910730e+01,  3.657785e+01,  2.209787e+01,  1.315464e+01,  7.692304e+00,  4.402395e+00,  2.478037e+00,  1.363634e+00,  7.332623e-01
  1, 41.22, -3.570428e+00,  2.927533e+02,  7.715167e+01,  3.052233e+01,  1.430959e+01,  7.022777e+00,  3.561070e+00,  1.847536e+00,  9.821992e-01,  5.284321e-01,  2.871414e-01,  1.554776e-01,  8.310984e-02,  4.432850e-02,  2.348721e-02,  1.229109e-02,  6.387364e-03,  3.270974e-03,  1.651144e-03
  1, 34.45, -7.816230e-01,  7.452450e+03,  5.703443e+03,  4.091269e+03,  2.972153e+03,  2.144795e+03,  1.534514e+03,  1.087080e+03,  7.641044e+02,  5.300937e+02,  3.629610e+02,  2.432894e+02,  1.587153e+02,  1.015362e+02,  6.350633e+01,  3.871305e+01,  2.309873e+01,  1.341908e+01,  7.587966e+00
  1, 30.07, -1.524767e-01,  6.985776e+03,  6.087817e+03,  4.659684e+03,  3.611367e+03,  2.791755e+03,  2.147359e+03,  1.640462e+03,  1.245385e+03,  9.347968e+02,  6.931139e+02,  5.038333e+02,  3.570395e+02,  2.479173e+02,  1.680822e+02,  1.109131e+02,  7.143524e+01,  4.468404e+01,  2.712998e+01
  1, 39.30,  1.610227e-01,  1.871399e+03,  1.912265e+03,  1.507551e+03,  1.203154e+03,  9.608077e+02,  7.660136e+02,  6.087078e+02,  4.822403e+02,  3.791778e+02,  2.955967e+02,  2.269602e+02,  1.707761e+02,  1.264028e+02,  9.169565e+01,  6.498500e+01,  4.506126e+01,  3.042241e+01,  1.997393e+01
  1, 43.69, -5.489658e-01,  2.874098e+03,  2.424994e+03,  1.832824e+03,  1.402647e+03,  1.069686e+03,  8.109670e+02,  6.101473e+02,  4.559450e+02,  3.366766e+02,  2.454799e+02,  1.753817e+02,  1.220839e+02,  8.327024e+01,  5.546267e+01,  3.596144e+01,  2.277055e+01,  1.400990e+01,  8.371611e+00
  1, 38.72, -3.384947e+00,  4.761254e+02,  1.346152e+02,  5.435584e+01,  2.573039e+01,  1.272104e+01,  6.488758e+00,  3.383059e+00,  1.805916e+00,  9.750112e-01,  5.314093e-01,  2.885044e-01,  1.545864e-01,  8.262378e-02,  4.385852e-02,  2.298958e-02,  1.196391e-02,  6.134088e-03,  3.098753e-03
  1, 44.37, -3.940625e+00,  1.132496e+02,  2.519044e+01,  9.548462e+00,  4.396800e+00,  2.128706e+00,  1.067719e+00,  5.489704e-01,  2.896602e-01,  1.548439e-01,  8.367555e-02,  4.508908e-02,  2.399716e-02,  1.275112e-02,  6.733281e-03,  3.512882e-03,  1.820955e-03,  9.305674e-04,  4.692889e-04
  1, 35.58, -3.105564e+00,  9.616363e+02,  3.025667e+02,  1.265433e+02,  6.098470e+01,  3.056866e+01,  1.576665e+01,  8.296822e+00,  4.463375e+00,  2.425807e+00,  1.329724e+00,  7.255537e-01,  3.905238e-01,  2.095553e-01,  1.116257e-01,  5.869499e-02,  3.062765e-02,  1.574002e-02,  7.964703e-03
  1, 35.97, -8.676249e-01,  6.831036e+03,  5.156385e+03,  3.665088e+03,  2.639017e+03,  1.887132e+03,  1.337793e+03,  9.390220e+02,  6.541047e+02,  4.497796e+02,  3.053326e+02,  2.029475e+02,  1.313089e+02,  8.334416e+01,  5.173949e+01,  3.131626e+01,  1.856137e+01,  1.071588e+01,  6.023922e+00
  1, 35.15, -4.211579e-01,  5.373069e+03,  4.498729e+03,  3.390267e+03,  2.586753e+03,  1.966123e+03,  1.485102e+03,  1.112847e+03,  8.280054e+02,  6.085716e+02,  4.415369e+02,  3.137885e+02,  2.171949e+02,  1.472738e+02,  9.749996e+01,  6.282619e+01,  3.953350e+01,  2.417139e+01,  1.435338e+01
  1, 47.31, -4.451497e-01,  1.962431e+03,  1.725721e+03,  1.323609e+03,  1.028055e+03,  7.967388e+02,  6.146236e+02,  4.711139e+02,  3.590098e+02,  2.706325e+02,  2.016263e+02,  1.473575e+02,  1.050609e+02,  7.343631e+01,  5.014594e+01,  3.334527e+01,  2.165021e+01,  1.365712e+01,  8.364468e+00
  1, 46.95, -3.879327e+00,  1.251778e+02,  2.957382e+01,  1.137267e+01,  5.266814e+00,  2.560933e+00,  1.288957e+00,  6.646161e-01,  3.515154e-01,  1.882911e-01,  1.019281e-01,  5.500846e-02,  2.931696e-02,  1.559643e-02,  8.244614e-03,  4.305541e-03,  2.233603e-03,  1.142177e-03,  5.761331e-04
  1, 37.05, -3.500500e+00,  3.802365e+02,  9.934568e+01,  3.919827e+01,  1.835363e+01,  8.998641e+00,  4.559355e+00,  2.363889e+00,  1.256006e+00,  6.754192e-01,  3.668600e-01,  1.985702e-01,  1.061101e-01,  5.657994e-02,  2.997093e-02,  1.568049e-02,  8.147158e-03,  4.171471e-03,  2.105480e-03
  1, 31.37,  6.429516e-01,  2.076174e+03,  2.514643e+03,  2.003645e+03,  1.614233e+03,  1.302768e+03,  1.050997e+03,  8.462856e+02,  6.803434e+02,  5.437743e+02,  4.317151e+02,  3.383924e+02,  2.607057e+02,  1.981134e+02,  1.479941e+02,  1.083633e+02,  7.786841e+01,  5.466206e+01,  3.743661e+01
  1, 41.88, -5.576656e-01,  3.350933e+03,  2.799739e+03,  2.107396e+03,  1.606115e+03,  1.219382e+03,  9.200285e+02,  6.886752e+02,  5.118925e+02,  3.758892e+02,  2.724974e+02,  1.935201e+02,  1.338698e+02,  9.073246e+01,  6.004926e+01,  3.868743e+01,  2.434326e+01,  1.488516e+01,  8.840854e+00
  1, 34.11, -3.171222e+00,  8.712177e+02,  2.608616e+02,  1.072385e+02,  5.121619e+01,  2.549363e+01,  1.307502e+01,  6.848001e+00,  3.669428e+00,  1.987551e+00,  1.086303e+00,  5.912067e-01,  3.174775e-01,  1.700130e-01,  9.040020e-02,  4.745784e-02,  2.472962e-02,  1.269356e-02,  6.417382e-03
  1, 47.24, -1.317713e+00,  3.528976e+03,  2.496596e+03,  1.694163e+03,  1.167682e+03,  7.992428e+02,  5.426249e+02,  3.650975e+02,  2.442067e+02,  1.614875e+02,  1.056151e+02,  6.772563e+01,  4.232407e+01,  2.599936e+01,  1.565233e+01,  9.204143e+00,  5.311239e+00,  2.990666e+00,  1.642608e+00
  1, 33.39, -2.856501e+00,  1.728962e+03,  5.994736e+02,  2.601518e+02,  1.279541e+02,  6.515998e+01,  3.404230e+01,  1.810765e+01,  9.829445e+00,  5.383741e+00,  2.970947e+00,  1.630660e+00,  8.823401e-01,  4.756695e-01,  2.544192e-01,  1.342709e-01,  7.028778e-02,  3.622325e-02,  1.836981e-02
  1, 46.01, -1.775068e+00,  3.718503e+03,  2.265699e+03,  1.372251e+03,  8.554524e+02,  5.322602e+02,  3.303213e+02,  2.042565e+02,  1.263685e+02,  7.770158e+01,  4.750526e+01,  2.859588e+01,  1.683329e+01,  9.785340e+00,  5.599064e+00,  3.140904e+00,  1.736099e+00,  9.395741e-01,  4.976008e-01
  1, 30.62,  3.818384e-01,  3.430251e+03,  3.571985e+03,  2.821957e+03,  2.256699e+03,  1.806165e+03,  1.443537e+03,  1.150218e+03,  9.139403e+02,  7.209465e+02,  5.640126e+02,  4.347335e+02,  3.285215e+02,  2.442849e+02,  1.780858e+02,  1.268730e+02,  8.845555e+01,  6.005741e+01,  3.965927e+01
  1, 36.25, -3.873982e+00,  1.575906e+02,  3.314178e+01,  1.240100e+01,  5.682693e+00,  2.741251e+00,  1.370948e+00,  7.031743e-01,  3.702781e-01,  1.976011e-01,  1.066229e-01,  5.738035e-02,  3.050291e-02,  1.619170e-02,  8.542287e-03,  4.452993e-03,  2.306752e-03,  1.178207e-03,  5.941064e-04
  1, 31.52, -3.543992e+00,  3.952834e+02,  9.407323e+01,  3.620860e+01,  1.677086e+01,  8.155226e+00,  4.104816e+00,  2.116583e+00,  1.119472e+00,  5.996527e-01,  3.246114e-01,  1.751851e-01,  9.336518e-02,  4.966925e-02,  2.625611e-02,  1.371153e-02,  7.113102e-03,  3.637299e-03,  1.834631e-03
  1, 39.85, -2.644944e+00,  2.016418e+03,  8.233498e+02,  3.855109e+02,  1.986129e+02,  1.049440e+02,  5.651814e+01,  3.084624e+01,  1.711248e+01,  9.550724e+00,  5.357293e+00,  2.983335e+00,  1.635424e+00,  8.918584e-01,  4.818988e-01,  2.566559e-01,  1.354337e-01,  7.029419e-02,  3.586150e-02
  1, 34.38, -2.689111e+00,  2.295069e+03,  8.705722e+02,  3.929809e+02,  1.978467e+02,  1.026224e+02,  5.442740e+01,  2.932060e+01,  1.608730e+01,  8.892891e+00,  4.946812e+00,  2.734404e+00,  1.488986e+00,  8.072164e-01,  4.338894e-01,  2.300035e-01,  1.208691e-01,  6.250451e-02,  3.178765e-02
  1, 40.67, -2.135137e+00,  3.851021e+03,  1.972976e+03,  1.055921e+03,  5.968393e+02,  3.405478e+02,  1.957212e+02,  1.129855e+02,  6.577542e+01,  3.829322e+01,  2.229130e+01,  1.283194e+01,  7.248946e+00,  4.060228e+00,  2.246675e+00,  1.222472e+00,  6.574551e-01,  3.470945e-01,  1.797495e-01
  1, 48.04, -1.808996e+00,  3.292263e+03,  2.006085e+03,  1.215147e+03,  7.576292e+02,  4.714798e+02,  2.926591e+02,  1.810056e+02,  1.120074e+02,  6.888574e+01,  4.212411e+01,  2.536185e+01,  1.493253e+01,  8.682067e+00,  4.968684e+00,  2.787760e+00,  1.541151e+00,  8.341947e-01,  4.418541e-01
  1, 30.67, -8.683379e-01,  1.100085e+04,  8.068806e+03,  5.621344e+03,  3.969301e+03,  2.781814e+03,  1.932110e+03,  1.328585e+03,  9.069552e+02,  6.113580e+02,  4.070553e+02,  2.654632e+02,  1.685704e+02,  1.050924e+02,  6.413457e+01,  3.819038e+01,  2.229205e+01,  1.268490e+01,  7.034669e+00
  1, 48.50,  6.408178e-01,  3.322641e+02,  5.425844e+02,  4.352283e+02,  3.521917e+02,  2.856520e+02,  2.317438e+02,  1.877930e+02,  1.520488e+02,  1.225157e+02,  9.816819e+01,  7.777492e+01,  6.067886e+01,  4.678588e+01,  3.554442e+01,  2.654245e+01,  1.950877e+01,  1.405691e+01,  9.920219e+00
  1, 39.26, -3.165159e+00,  7.613264e+02,  2.418082e+02,  1.015066e+02,  4.901973e+01,  2.461097e+01,  1.271060e+01,  6.696122e+00,  3.605652e+00,  1.961234e+00,  1.075823e+00,  5.873809e-01,  3.163307e-01,  1.698273e-01,  9.050299e-02,  4.760696e-02,  2.485030e-02,  1.277479e-02,  6.465761e-03
  1, 30.39, -3.826894e+00,  2.036659e+02,  4.055032e+01,  1.499086e+01,  6.840520e+00,  3.289335e+00,  1.640887e+00,  8.398697e-01,  4.414887e-01,  2.352546e-01,  1.267775e-01,  6.815102e-02,  3.619158e-02,  1.919476e-02,  1.011857e-02,  5.270884e-03,  2.728910e-03,  1.393226e-03,  7.025192e-04
  1, 42.43,  3.332999e-01,  1.073413e+03,  1.226861e+03,  9.748045e+02,  7.834839e+02,  6.306298e+02,  5.072399e+02,  4.070788e+02,  3.260483e+02,  2.595193e+02,  2.050852e+02,  1.599072e+02,  1.224534e+02,  9.242494e+01,  6.852034e+01,  4.974659e+01,  3.541439e+01,  2.460570e+01,  1.666402e+01
  1, 33.47, -3.592328e+00,  3.343918e+02,  7.954966e+01,  3.062097e+01,  1.418395e+01,  6.897741e+00,  3.472075e+00,  1.790408e+00,  9.469970e-01,  5.072842e-01,  2.746184e-01,  1.482094e-01,  7.899056e-02,  4.202312e-02,  2.221469e-02,  1.160123e-02,  6.018449e-03,  3.077594e-03,  1.552342e-03
  1, 47.55, -3.621602e+00,  2.272196e+02,  6.198262e+01,  2.477160e+01,  1.166948e+01,  5.748176e+00,  2.923404e+00,  1.520457e+00,  8.099860e-01,  4.365507e-01,  2.375769e-01,  1.288125e-01,  6.893922e-02,  3.680903e-02,  1.952130e-02,  1.022426e-02,  5.317082e-03,  2.724541e-03,  1.375838e-03
  1, 47.74, -1.398272e+00,  3.478353e+03,  2.410916e+03,  1.611074e+03,  1.094788e+03,  7.389951e+02,  4.949990e+02,  3.287518e+02,  2.172119e+02,  1.419700e+02,  9.183451e+01,  5.827478e+01,  3.605368e+01,  2.194050e+01,  1.309389e+01,  7.636869e+00,  4.373765e+00,  2.445593e+00,  1.334548e+00
  1, 46.59, -3.414840e+00,  3.694082e+02,  1.110521e+02,  4.575257e+01,  2.188027e+01,  1.090302e+01,  5.596935e+00,  2.933654e+00,  1.573011e+00,  8.525170e-01,  4.661828e-01,  2.538289e-01,  1.363618e-01,  7.304996e-02,  3.885504e-02,  2.040387e-02,  1.063489e-02,  5.460058e-03,  2.760898e-03
  1, 41.86, -2.744145e-01,  2.542622e+03,  2.283038e+03,  1.761725e+03,  1.376697e+03,  1.074049e+03,  8.345400e+02,  6.446672e+02,  4.953189e+02,  3.766623e+02,  2.832101e+02,  2.090103e+02,  1.505702e+02,  1.063786e+02,  7.344137e+01,  4.938580e+01,  3.242618e+01,  2.068541e+01,  1.281095e+01
  1, 34.96,  2.450989e-01,  2.572821e+03,  2.628319e+03,  2.072338e+03,  1.654135e+03,  1.321146e+03,  1.053460e+03,  8.372568e+02,  6.634080e+02,  5.217052e+02,  4.067633e+02,  3.123518e+02,  2.350508e+02,  1.739856e+02,  1.262125e+02,  8.944027e+01,  6.200865e+01,  4.185311e+01,  2.746843e+01
