 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10T01, LOG10T02, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  3, 46.42, -2.193167e+00, -1.284930e+00, -2.443582e+00,  1.346076e+00,  8.136935e-01,  2.584597e+03,  1.705119e+03,  1.124928e+03,  7.267928e+02,  4.497869e+02,  2.683287e+02,  1.552520e+02,  8.814844e+01,  4.903761e+01,  2.688575e+01,  1.442428e+01,  7.538037e+00,  3.896304e+00,  1.990404e+00,  1.001639e+00,  5.002921e-01,  2.463674e-01,  1.195972e-01
  3, 48.12, -3.198595e+00, -3.490612e+00, -2.562718e+00,  1.091596e+00,  1.923856e+00,  3.649200e+02,  1.380480e+02,  7.713075e+01,  4.731545e+01,  2.935699e+01,  1.828282e+01,  1.138273e+01,  7.102274e+00,  4.408028e+00,  2.720981e+00,  1.653822e+00,  9.829601e-01,  5.767045e-01,  3.328827e-01,  1.882893e-01,  1.048794e-01,  5.717012e-02,  3.048239e-02
  3, 47.49, -2.693938e+00,  6.691703e-01, -1.082791e+00,  8.674279e-01,  7.755254e-01,  1.457093e+02,  3.039796e+02,  2.377157e+02,  1.865510e+02,  1.464054e+02,  1.159159e+02,  9.419354e+01,  7.980839e+01,  7.030322e+01,  6.347516e+01,  5.756147e+01,  5.162020e+01,  4.544980e+01,  3.900347e+01,  3.242835e+01,  2.602323e+01,  2.000873e+01,  1.466165e+01
  3, 47.70,  5.452731e-01, -2.345372e+00, -3.978686e+00,  1.878837e+00,  1.846184e+00,  4.448255e+02,  6.408989e+02,  5.129692e+02,  4.145698e+02,  3.357615e+02,  2.719547e+02,  2.199735e+02,  1.777375e+02,  1.428793e+02,  1.141798e+02,  9.017992e+01,  7.009990e+01,  5.382112e+01,  4.068765e+01,  3.020779e+01,  2.205461e+01,  1.576796e+01,  1.102796e+01
  3, 38.43, -3.908491e+00, -3.047618e+00, -2.670713e+00,  1.034202e+00,  1.284605e+00,  1.048960e+03,  4.704258e+02,  2.359988e+02,  1.276849e+02,  7.027769e+01,  3.918272e+01,  2.203585e+01,  1.254403e+01,  7.161053e+00,  4.097428e+00,  2.322637e+00,  1.293901e+00,  7.157886e-01,  3.917184e-01,  2.110325e-01,  1.124962e-01,  5.892228e-02,  3.030096e-02
  3, 35.62,  3.948769e-01, -2.170422e+00, -9.367412e-01,  1.901962e+00,  1.179838e+00,  1.924768e+03,  2.120487e+03,  1.681688e+03,  1.349486e+03,  1.084268e+03,  8.703650e+02,  6.969177e+02,  5.567820e+02,  4.419068e+02,  3.480933e+02,  2.704103e+02,  2.061881e+02,  1.548713e+02,  1.141844e+02,  8.238270e+01,  5.824113e+01,  4.015339e+01,  2.696319e+01
  3, 41.88, -7.265053e-01, -3.919932e+00, -6.327748e-01,  1.502821e+00,  1.851211e+00,  3.835853e+03,  3.077134e+03,  2.269184e+03,  1.694602e+03,  1.261567e+03,  9.393739e+02,  7.036556e+02,  5.319682e+02,  4.010582e+02,  2.976096e+02,  2.132769e+02,  1.455647e+02,  9.477814e+01,  5.856559e+01,  3.420257e+01,  1.897378e+01,  9.963913e+00,  4.977182e+00
  3, 42.66, -1.037640e+00, -1.714875e+00, -3.324392e+00,  8.073627e-01,  7.727429e-01,  6.920433e+03,  5.142301e+03,  3.436826e+03,  2.194173e+03,  1.321649e+03,  7.558537e+02,  4.127798e+02,  2.179829e+02,  1.110947e+02,  5.500509e+01,  2.624860e+01,  1.200497e+01,  5.363957e+00,  2.344583e+00,  9.999960e-01,  4.212384e-01,  1.743310e-01,  7.114387e-02
  3, 33.29, -1.456379e+00, -2.957153e+00, -2.856533e+00,  1.851554e+00,  1.037343e+00,  9.248046e+03,  5.780813e+03,  3.566941e+03,  2.258426e+03,  1.428385e+03,  9.060928e+02,  5.781265e+02,  3.715822e+02,  2.371057e+02,  1.488208e+02,  9.035546e+01,  5.247777e+01,  2.940271e+01,  1.584577e+01,  8.184642e+00,  4.081377e+00,  1.953854e+00,  8.988638e-01
  3, 41.11, -4.650677e-01, -3.540201e+00, -5.804268e-03,  1.561810e+00,  1.391464e+00,  3.284148e+03,  2.796623e+03,  2.121199e+03,  1.629017e+03,  1.246914e+03,  9.489867e+02,  7.169821e+02,  5.387331e+02,  4.017628e+02,  2.984837e+02,  2.198988e+02,  1.593034e+02,  1.129357e+02,  7.717658e+01,  5.022795e+01,  3.108219e+01,  1.818426e+01,  1.008242e+01
  3, 35.84, -3.890512e+00, -2.854961e+00, -1.488371e+00,  8.379263e-01,  1.109029e+00,  2.402857e+03,  1.639297e+03,  1.095134e+03,  7.455963e+02,  5.046858e+02,  3.391590e+02,  2.260493e+02,  1.498950e+02,  9.832783e+01,  6.383153e+01,  4.064773e+01,  2.523547e+01,  1.540815e+01,  9.224408e+00,  5.396184e+00,  3.099149e+00,  1.737462e+00,  9.504796e-01
  3, 32.76, -3.765437e+00,  2.287892e-01, -2.160960e+00,  1.035579e+00,  8.027973e-01,  1.081477e+03,  1.189576e+03,  9.536103e+02,  7.998985e+02,  6.994081e+02,  6.278707e+02,  5.656406e+02,  5.033522e+02,  4.379617e+02,  3.708644e+02,  3.031956e+02,  2.374158e+02,  1.779921e+02,  1.269616e+02,  8.568833e+01,  5.474496e+01,  3.290368e+01,  1.858020e+01
  3, 49.52, -2.196024e+00,  5.871840e-01, -8.341784e-01,  1.257407e+00,  1.295876e+00,  2.637527e+02,  1.903997e+02,  1.431852e+02,  1.135854e+02,  9.090873e+01,  7.302926e+01,  5.870493e+01,  4.718353e+01,  3.772440e+01,  2.994385e+01,  2.341578e+01,  1.791289e+01,  1.341374e+01,  9.789255e+00,  6.983657e+00,  4.963753e+00,  3.591043e+00,  2.694252e+00
  3, 30.42, -1.643668e-01, -1.352640e+00, -3.644358e+00,  1.857892e+00,  1.080754e+00,  6.799283e+03,  5.919182e+03,  4.528876e+03,  3.508629e+03,  2.711189e+03,  2.084431e+03,  1.591594e+03,  1.207635e+03,  9.059222e+02,  6.712564e+02,  4.875583e+02,  3.451564e+02,  2.393343e+02,  1.619218e+02,  1.064766e+02,  6.819242e+01,  4.232292e+01,  2.551051e+01
  3, 37.18, -2.116685e+00, -3.425735e+00, -2.738132e+00,  1.020091e+00,  1.264780e+00,  3.572786e+03,  1.273389e+03,  5.208983e+02,  2.443441e+02,  1.199419e+02,  6.088528e+01,  3.164343e+01,  1.685811e+01,  9.090446e+00,  4.950992e+00,  2.686833e+00,  1.439441e+00,  7.693225e-01,  4.084159e-01,  2.141112e-01,  1.114382e-01,  5.713745e-02,  2.885021e-02
  3, 45.92, -2.372147e+00, -3.875515e+00, -3.928301e+00,  1.346987e+00,  1.365410e+00,  2.217286e+03,  7.828641e+02,  2.825991e+02,  1.110426e+02,  4.435274e+01,  1.808913e+01,  7.517059e+00,  3.219269e+00,  1.405418e+00,  6.264057e-01,  2.810838e-01,  1.257274e-01,  5.691085e-02,  2.598361e-02,  1.185881e-02,  5.463206e-03,  2.517419e-03,  1.172437e-03
  3, 42.31, -2.839724e+00, -5.537149e-01, -3.570798e+00,  1.071980e+00,  7.723087e-01,  2.080278e+03,  1.982046e+03,  1.670552e+03,  1.361725e+03,  1.062931e+03,  7.921279e+02,  5.628368e+02,  3.822896e+02,  2.471575e+02,  1.523706e+02,  8.882916e+01,  4.866556e+01,  2.539245e+01,  1.262509e+01,  5.974618e+00,  2.721819e+00,  1.189165e+00,  4.998341e-01
  3, 37.45, -1.764313e+00, -3.405266e+00, -1.646862e+00,  1.246922e+00,  1.622076e+00,  7.176799e+03,  3.730495e+03,  1.815318e+03,  8.945826e+02,  4.452745e+02,  2.319090e+02,  1.284153e+02,  7.575295e+01,  4.645749e+01,  2.912452e+01,  1.826178e+01,  1.129640e+01,  6.923261e+00,  4.179112e+00,  2.471900e+00,  1.437590e+00,  8.168606e-01,  4.530895e-01
  3, 48.29, -1.025050e+00, -8.209133e-01, -2.909098e+00,  1.896057e+00,  1.732956e+00,  2.921589e+03,  2.240076e+03,  1.608592e+03,  1.170141e+03,  8.458380e+02,  6.064104e+02,  4.306376e+02,  3.035199e+02,  2.111615e+02,  1.449059e+02,  9.714995e+01,  6.313558e+01,  4.000820e+01,  2.464935e+01,  1.477490e+01,  8.732535e+00,  5.122684e+00,  3.005223e+00
  3, 39.03, -1.678563e+00, -3.191728e+00, -2.671054e+00,  1.094260e+00,  1.251777e+00,  7.114437e+03,  3.728675e+03,  1.838897e+03,  9.142145e+02,  4.474970e+02,  2.183998e+02,  1.068728e+02,  5.309456e+01,  2.659994e+01,  1.347005e+01,  6.812800e+00,  3.412092e+00,  1.714087e+00,  8.601123e-01,  4.284445e-01,  2.129954e-01,  1.048357e-01,  5.103031e-02
  3, 43.51, -3.474244e+00, -1.935075e+00,  6.046682e-01,  1.096816e+00,  1.239790e+00,  3.662051e+02,  1.714927e+02,  1.118414e+02,  8.647229e+01,  6.848676e+01,  5.474366e+01,  4.394451e+01,  3.537866e+01,  2.842222e+01,  2.275551e+01,  1.804780e+01,  1.412181e+01,  1.093999e+01,  8.366588e+00,  6.302366e+00,  4.683316e+00,  3.420727e+00,  2.454474e+00
  3, 45.43, -3.343049e+00, -3.348340e+00, -9.677795e-01,  1.282839e+00,  1.388547e+00,  3.938821e+02,  2.948506e+02,  2.226140e+02,  1.715504e+02,  1.321665e+02,  1.014778e+02,  7.748108e+01,  5.885101e+01,  4.423819e+01,  3.287722e+01,  2.397598e+01,  1.706130e+01,  1.190622e+01,  8.119176e+00,  5.393099e+00,  3.498742e+00,  2.205789e+00,  1.350525e+00
  3, 37.70, -1.826436e+00, -3.761723e+00, -2.753515e+00,  1.658686e+00,  1.642739e+00,  5.973325e+03,  3.508071e+03,  2.098537e+03,  1.275535e+03,  7.512922e+02,  4.279135e+02,  2.362505e+02,  1.277450e+02,  6.741085e+01,  3.489543e+01,  1.757538e+01,  8.568344e+00,  4.115153e+00,  1.948609e+00,  9.076181e-01,  4.201076e-01,  1.921269e-01,  8.694722e-02
  3, 34.46, -4.589727e-01, -9.387342e-01, -2.742940e-01,  1.597768e+00,  1.871762e+00,  5.922456e+03,  4.896592e+03,  3.668405e+03,  2.782124e+03,  2.100642e+03,  1.575234e+03,  1.171063e+03,  8.639919e+02,  6.296550e+02,  4.537412e+02,  3.217624e+02,  2.239870e+02,  1.540902e+02,  1.041307e+02,  6.854784e+01,  4.381371e+01,  2.690186e+01,  1.578450e+01
  3, 46.92, -3.145215e+00, -2.279768e+00, -1.532588e+00,  1.460813e+00,  7.964088e-01,  8.328422e+02,  5.621843e+02,  3.896847e+02,  2.764553e+02,  1.954501e+02,  1.373072e+02,  9.567505e+01,  6.625371e+01,  4.533972e+01,  3.065998e+01,  2.031535e+01,  1.311135e+01,  8.306126e+00,  5.149145e+00,  3.113559e+00,  1.844295e+00,  1.064395e+00,  5.983165e-01
  3, 40.75, -9.461361e-02, -1.278322e+00, -2.353066e+00,  8.793192e-01,  1.495091e+00,  2.252979e+03,  2.160388e+03,  1.760332e+03,  1.495058e+03,  1.291672e+03,  1.113443e+03,  9.448597e+02,  7.841152e+02,  6.315562e+02,  4.918035e+02,  3.668512e+02,  2.600116e+02,  1.756921e+02,  1.127114e+02,  6.841256e+01,  3.946130e+01,  2.153047e+01,  1.111971e+01
  3, 41.58,  5.021147e-01, -3.369005e+00, -2.984354e-01,  7.448361e-01,  8.775110e-01,  8.136501e+02,  1.045648e+03,  8.266706e+02,  6.680870e+02,  5.548017e+02,  4.762051e+02,  4.187908e+02,  3.714328e+02,  3.269812e+02,  2.833177e+02,  2.395830e+02,  1.963721e+02,  1.559287e+02,  1.192924e+02,  8.751392e+01,  6.155214e+01,  4.129044e+01,  2.639174e+01
  3, 38.30, -8.105591e-01, -3.927486e+00,  6.451342e-01,  1.937323e+00,  1.731757e+00,  5.433850e+03,  4.206822e+03,  3.039749e+03,  2.224266e+03,  1.617313e+03,  1.166233e+03,  8.328292e+02,  5.900842e+02,  4.126289e+02,  2.847386e+02,  1.923781e+02,  1.266862e+02,  8.217071e+01,  5.255416e+01,  3.308988e+01,  2.048494e+01,  1.227008e+01,  7.018090e+00
  3, 30.33, -3.917356e-01,  6.112714e-02, -4.919267e-01,  1.788003e+00,  1.209198e+00,  8.466460e+03,  6.967978e+03,  5.211869e+03,  3.946442e+03,  2.974848e+03,  2.227118e+03,  1.653141e+03,  1.217972e+03,  8.861293e+02,  6.363235e+02,  4.475621e+02,  3.066437e+02,  2.058967e+02,  1.348900e+02,  8.569895e+01,  5.275083e+01,  3.118726e+01,  1.771651e+01
  3, 39.51, -1.394089e+00,  2.175228e-01, -3.555863e+00,  1.125144e+00,  1.381854e+00,  2.831253e+03,  1.384968e+03,  7.567828e+02,  5.161779e+02,  3.839665e+02,  2.948106e+02,  2.289088e+02,  1.785852e+02,  1.388157e+02,  1.071253e+02,  8.138374e+01,  6.063923e+01,  4.484626e+01,  3.329618e+01,  2.509360e+01,  1.924252e+01,  1.474644e+01,  1.106062e+01
  3, 48.84, -3.602164e+00,  6.685185e-01, -1.081651e+00,  1.314633e+00,  1.184403e+00,  4.668595e+01,  1.351857e+02,  1.084600e+02,  8.750809e+01,  7.071945e+01,  5.710195e+01,  4.597275e+01,  3.688596e+01,  2.933420e+01,  2.305737e+01,  1.774944e+01,  1.328033e+01,  9.711383e+00,  7.000175e+00,  5.086660e+00,  3.843971e+00,  3.048490e+00,  2.499290e+00
  3, 46.69, -1.306730e+00, -3.771287e+00, -1.136236e+00,  8.763369e-01,  1.232204e+00,  4.525989e+03,  2.685346e+03,  1.490031e+03,  8.637126e+02,  5.247229e+02,  3.362798e+02,  2.238614e+02,  1.525804e+02,  1.045556e+02,  7.152101e+01,  4.824783e+01,  3.184203e+01,  2.067669e+01,  1.315533e+01,  8.169395e+00,  4.968469e+00,  2.942932e+00,  1.696642e+00
  3, 37.30, -1.815120e+00, -2.112201e+00, -3.301028e+00,  1.010736e+00,  1.295869e+00,  6.926293e+03,  3.590294e+03,  1.782357e+03,  8.877559e+02,  4.302253e+02,  2.046613e+02,  9.593869e+01,  4.491030e+01,  2.087464e+01,  9.681001e+00,  4.433597e+00,  1.990953e+00,  8.927941e-01,  3.994612e-01,  1.775393e-01,  7.909545e-02,  3.510395e-02,  1.555209e-02
  3, 34.32, -5.859892e-01, -2.325246e-01, -1.157346e+00,  1.830131e+00,  8.676263e-01,  6.635687e+03,  5.320532e+03,  3.925327e+03,  2.931814e+03,  2.178072e+03,  1.605848e+03,  1.173120e+03,  8.503196e+02,  6.083388e+02,  4.293848e+02,  2.965945e+02,  1.992385e+02,  1.308955e+02,  8.376375e+01,  5.211040e+01,  3.178114e+01,  1.902219e+01,  1.121382e+01
  3, 32.11, -3.127283e+00, -2.917031e+00, -1.936118e+00,  1.968083e+00,  1.340852e+00,  8.661545e+02,  2.363020e+02,  1.111275e+02,  6.865165e+01,  4.558740e+01,  3.102270e+01,  2.124706e+01,  1.458349e+01,  9.942436e+00,  6.720653e+00,  4.461648e+00,  2.889872e+00,  1.839368e+00,  1.146460e+00,  6.973220e-01,  4.155725e-01,  2.413204e-01,  1.364918e-01
  3, 45.49,  2.849241e-01,  1.185718e-01, -3.926284e+00,  1.346364e+00,  9.574311e-01,  8.745248e+02,  1.002668e+03,  7.959425e+02,  6.389864e+02,  5.135613e+02,  4.122809e+02,  3.300285e+02,  2.634392e+02,  2.087106e+02,  1.638678e+02,  1.265932e+02,  9.568391e+01,  7.101991e+01,  5.171775e+01,  3.712405e+01,  2.663639e+01,  1.921814e+01,  1.392443e+01
  3, 44.57, -1.093582e+00, -2.311574e+00, -1.637517e+00,  1.564492e+00,  1.006703e+00,  3.902678e+03,  2.896149e+03,  2.037042e+03,  1.459539e+03,  1.049244e+03,  7.567249e+02,  5.437091e+02,  3.863290e+02,  2.680133e+02,  1.807918e+02,  1.174008e+02,  7.291055e+01,  4.371538e+01,  2.527558e+01,  1.407362e+01,  7.606784e+00,  3.977307e+00,  2.016042e+00
  3, 37.54, -2.156208e+00, -3.916002e+00, -2.481496e+00,  7.221855e-01,  1.257246e+00,  2.338798e+03,  9.276988e+02,  4.515298e+02,  2.423461e+02,  1.329644e+02,  7.406068e+01,  4.165567e+01,  2.372884e+01,  1.355908e+01,  7.766574e+00,  4.407379e+00,  2.458002e+00,  1.361203e+00,  7.456581e-01,  4.020775e-01,  2.145178e-01,  1.124450e-01,  5.787009e-02
  3, 32.13, -2.105896e+00, -3.496809e+00,  1.891805e-01,  1.163903e+00,  7.598064e-01,  1.624085e+03,  8.167571e+02,  5.845952e+02,  4.570180e+02,  3.616248e+02,  2.874948e+02,  2.288168e+02,  1.821788e+02,  1.443708e+02,  1.137243e+02,  8.846655e+01,  6.763722e+01,  5.100233e+01,  3.779658e+01,  2.744424e+01,  1.954932e+01,  1.359729e+01,  9.222690e+00
  3, 32.26, -1.484761e+00, -3.732049e+00, -3.685324e+00,  1.756824e+00,  1.781624e+00,  9.906700e+03,  6.086516e+03,  3.713859e+03,  2.344818e+03,  1.495255e+03,  9.612683e+02,  6.157301e+02,  3.894060e+02,  2.396277e+02,  1.430854e+02,  8.200454e+01,  4.476487e+01,  2.354987e+01,  1.191688e+01,  5.779679e+00,  2.709743e+00,  1.220977e+00,  5.294398e-01
  3, 41.44, -6.491457e-01, -1.395776e-01,  4.729131e-01,  1.400554e+00,  1.359530e+00,  3.768126e+03,  3.077374e+03,  2.294571e+03,  1.731419e+03,  1.296622e+03,  9.568621e+02,  6.914975e+02,  4.894319e+02,  3.385203e+02,  2.303748e+02,  1.543859e+02,  1.021353e+02,  6.733536e+01,  4.383527e+01,  2.781059e+01,  1.712870e+01,  1.018341e+01,  5.881826e+00
  3, 35.50,  6.492356e-01, -1.096049e+00, -1.707127e+00,  1.886230e+00,  1.214318e+00,  1.264105e+03,  1.639278e+03,  1.308931e+03,  1.056194e+03,  8.539096e+02,  6.902604e+02,  5.570685e+02,  4.489714e+02,  3.598803e+02,  2.866515e+02,  2.255379e+02,  1.745323e+02,  1.333073e+02,  1.001704e+02,  7.384674e+01,  5.347826e+01,  3.787494e+01,  2.620182e+01
  3, 34.63, -1.470260e-01, -3.507116e+00, -2.681319e+00,  1.008472e+00,  1.301149e+00,  4.266417e+03,  3.830657e+03,  2.994633e+03,  2.431926e+03,  2.033756e+03,  1.726392e+03,  1.455601e+03,  1.200851e+03,  9.586803e+02,  7.376038e+02,  5.419882e+02,  3.772738e+02,  2.497018e+02,  1.564714e+02,  9.249135e+01,  5.182017e+01,  2.739016e+01,  1.367240e+01
  3, 38.04, -3.726336e+00, -2.739391e+00, -1.379238e+00,  1.008897e+00,  1.625744e+00,  8.680020e+02,  4.517795e+02,  3.025512e+02,  2.169276e+02,  1.566806e+02,  1.130883e+02,  8.123564e+01,  5.809178e+01,  4.109918e+01,  2.874357e+01,  1.970551e+01,  1.316331e+01,  8.625076e+00,  5.525070e+00,  3.448992e+00,  2.105991e+00,  1.251283e+00,  7.231310e-01
  3, 46.76, -1.936141e+00, -2.420948e-01, -1.181411e+00,  1.319213e+00,  1.808201e+00,  1.310761e+03,  6.397179e+02,  4.037685e+02,  2.995925e+02,  2.302301e+02,  1.790539e+02,  1.398164e+02,  1.093612e+02,  8.514946e+01,  6.586271e+01,  5.023146e+01,  3.755674e+01,  2.760990e+01,  1.986056e+01,  1.392017e+01,  9.531671e+00,  6.377052e+00,  4.201384e+00
  3, 43.97, -2.697658e+00, -4.896581e-01, -1.130535e+00,  1.649134e+00,  1.752360e+00,  6.255652e+02,  2.522905e+02,  1.705771e+02,  1.308245e+02,  1.019408e+02,  7.983983e+01,  6.255933e+01,  4.897940e+01,  3.809389e+01,  2.937496e+01,  2.228937e+01,  1.656019e+01,  1.212511e+01,  8.764712e+00,  6.276227e+00,  4.474399e+00,  3.152875e+00,  2.176470e+00
  3, 37.84, -3.106065e-01, -6.601206e-01,  4.430502e-01,  1.119731e+00,  1.858796e+00,  3.753717e+03,  3.272857e+03,  2.507283e+03,  1.954650e+03,  1.533375e+03,  1.208762e+03,  9.527710e+02,  7.470996e+02,  5.771583e+02,  4.372882e+02,  3.218989e+02,  2.286726e+02,  1.575465e+02,  1.049683e+02,  6.742022e+01,  4.180264e+01,  2.478926e+01,  1.397556e+01
  3, 47.68, -2.218156e+00, -2.219162e+00, -2.715588e+00,  1.864327e+00,  7.443737e-01,  2.585838e+03,  1.366869e+03,  7.575662e+02,  4.409337e+02,  2.552532e+02,  1.457808e+02,  8.191193e+01,  4.559761e+01,  2.501241e+01,  1.356615e+01,  7.209566e+00,  3.732034e+00,  1.909704e+00,  9.649432e-01,  4.798357e-01,  2.366865e-01,  1.150660e-01,  5.515010e-02
  3, 41.10,  4.547870e-01,  2.780413e-01, -2.186793e+00,  8.846455e-01,  1.502740e+00,  9.836550e+02,  1.197781e+03,  9.520797e+02,  7.649013e+02,  6.155633e+02,  4.957653e+02,  3.997574e+02,  3.233554e+02,  2.614445e+02,  2.109381e+02,  1.685600e+02,  1.325502e+02,  1.026433e+02,  7.781881e+01,  5.744607e+01,  4.123654e+01,  2.863565e+01,  1.928787e+01
  3, 37.14,  4.777726e-01, -3.801638e+00,  5.152485e-03,  1.415543e+00,  1.443843e+00,  1.430948e+03,  1.681750e+03,  1.337546e+03,  1.075757e+03,  8.664610e+02,  6.973631e+02,  5.599487e+02,  4.486237e+02,  3.570564e+02,  2.819583e+02,  2.194315e+02,  1.673701e+02,  1.254064e+02,  9.187239e+01,  6.568025e+01,  4.619667e+01,  3.222300e+01,  2.253836e+01
  3, 31.66, -2.509339e+00, -1.682665e+00,  2.876151e-01,  1.375709e+00,  1.014764e+00,  1.310006e+03,  4.349960e+02,  2.578548e+02,  1.935376e+02,  1.509158e+02,  1.192448e+02,  9.477115e+01,  7.559397e+01,  6.017131e+01,  4.771488e+01,  3.745008e+01,  2.895995e+01,  2.213935e+01,  1.667656e+01,  1.234298e+01,  8.987763e+00,  6.410971e+00,  4.474620e+00
  3, 39.00, -3.057315e-01, -3.528949e+00, -1.174216e+00,  1.072164e+00,  1.568937e+00,  3.349012e+03,  2.954211e+03,  2.308127e+03,  1.876120e+03,  1.564592e+03,  1.314411e+03,  1.089050e+03,  8.790171e+02,  6.846944e+02,  5.131137e+02,  3.666684e+02,  2.479486e+02,  1.595289e+02,  9.740270e+01,  5.634951e+01,  3.113870e+01,  1.641703e+01,  8.301628e+00
  3, 35.28, -1.686987e+00, -1.383718e+00, -2.843401e+00,  1.863415e+00,  1.160963e+00,  7.353973e+03,  4.299752e+03,  2.522259e+03,  1.528020e+03,  9.241015e+02,  5.599519e+02,  3.424163e+02,  2.131722e+02,  1.335310e+02,  8.324387e+01,  5.058130e+01,  2.952112e+01,  1.665268e+01,  9.044664e+00,  4.712420e+00,  2.372168e+00,  1.147388e+00,  5.338362e-01
  3, 47.35, -4.430984e-01, -1.052929e+00, -8.169086e-01,  1.048350e+00,  1.970615e+00,  1.948593e+03,  1.734722e+03,  1.368573e+03,  1.112534e+03,  9.121156e+02,  7.439920e+02,  5.975017e+02,  4.702029e+02,  3.600961e+02,  2.678446e+02,  1.919586e+02,  1.317445e+02,  8.712955e+01,  5.539068e+01,  3.377234e+01,  1.985217e+01,  1.120807e+01,  6.089695e+00
  3, 35.22, -1.386692e+00, -3.337164e+00, -1.190668e+00,  1.053040e+00,  1.592410e+00,  1.053491e+04,  6.316681e+03,  3.428870e+03,  1.805473e+03,  9.186335e+02,  4.685860e+02,  2.485690e+02,  1.416105e+02,  8.606873e+01,  5.487999e+01,  3.562786e+01,  2.305080e+01,  1.483413e+01,  9.412420e+00,  5.851765e+00,  3.571789e+00,  2.126861e+00,  1.234045e+00
  3, 36.51,  2.538081e-01, -3.753127e+00, -2.761259e+00,  8.294851e-01,  1.167186e+00,  2.080754e+03,  2.170668e+03,  1.718469e+03,  1.409589e+03,  1.200177e+03,  1.055081e+03,  9.386930e+02,  8.292114e+02,  7.171828e+02,  6.034749e+02,  4.897932e+02,  3.803431e+02,  2.825308e+02,  1.995225e+02,  1.332251e+02,  8.417089e+01,  5.000862e+01,  2.790694e+01
  3, 44.21, -3.620637e-01, -1.005571e+00, -3.089389e+00,  1.805394e+00,  9.387442e-01,  2.294231e+03,  2.034138e+03,  1.563870e+03,  1.217508e+03,  9.459194e+02,  7.316166e+02,  5.623012e+02,  4.296390e+02,  3.246962e+02,  2.424387e+02,  1.774654e+02,  1.265798e+02,  8.835746e+01,  6.016195e+01,  3.994825e+01,  2.610845e+01,  1.683710e+01,  1.073631e+01
  3, 32.12, -2.220643e-01, -2.979229e+00,  3.359969e-01,  1.635169e+00,  1.672351e+00,  6.011602e+03,  5.204840e+03,  3.973413e+03,  3.071170e+03,  2.367009e+03,  1.814529e+03,  1.380959e+03,  1.043927e+03,  7.797394e+02,  5.748386e+02,  4.151094e+02,  2.923505e+02,  2.026917e+02,  1.387532e+02,  9.392399e+01,  6.287842e+01,  4.102772e+01,  2.574567e+01
  3, 40.17, -2.117780e-01, -8.388186e-01,  4.682667e-02,  1.727731e+00,  1.416388e+00,  2.748062e+03,  2.489570e+03,  1.925357e+03,  1.507872e+03,  1.179188e+03,  9.185732e+02,  7.115025e+02,  5.481980e+02,  4.180628e+02,  3.152209e+02,  2.332514e+02,  1.684194e+02,  1.192006e+02,  8.245515e+01,  5.570952e+01,  3.700674e+01,  2.412606e+01,  1.539793e+01
  3, 39.96, -2.991981e+00, -9.744448e-01, -3.406400e-02,  1.845156e+00,  1.697826e+00,  5.866321e+02,  1.948260e+02,  1.239586e+02,  9.314757e+01,  7.153465e+01,  5.530075e+01,  4.270603e+01,  3.271249e+01,  2.449874e+01,  1.776994e+01,  1.231643e+01,  8.094668e+00,  5.102615e+00,  3.111943e+00,  1.863917e+00,  1.124143e+00,  6.894258e-01,  4.317528e-01
  3, 41.66, -4.557273e-01, -3.632139e+00, -9.119418e-01,  1.608496e+00,  1.735134e+00,  3.103357e+03,  2.654708e+03,  2.016136e+03,  1.550126e+03,  1.187826e+03,  9.048425e+02,  6.839032e+02,  5.132688e+02,  3.809216e+02,  2.802712e+02,  2.041366e+02,  1.472429e+02,  1.056794e+02,  7.461866e+01,  5.108490e+01,  3.365472e+01,  2.110710e+01,  1.255784e+01
  3, 36.14, -3.429182e+00, -1.746804e+00,  1.205747e-01,  7.205037e-01,  9.770959e-01,  1.074957e+03,  8.888368e+02,  6.784085e+02,  5.350110e+02,  4.248061e+02,  3.380806e+02,  2.689392e+02,  2.137626e+02,  1.689494e+02,  1.326157e+02,  1.027047e+02,  7.809709e+01,  5.851634e+01,  4.304798e+01,  3.099621e+01,  2.187347e+01,  1.505566e+01,  1.009490e+01
  3, 49.58,  2.852228e-01, -1.457792e+00,  1.992894e-01,  1.040243e+00,  1.593858e+00,  5.929402e+02,  7.127517e+02,  5.624581e+02,  4.480641e+02,  3.568371e+02,  2.841977e+02,  2.278235e+02,  1.862533e+02,  1.562382e+02,  1.342172e+02,  1.161490e+02,  9.932231e+01,  8.294215e+01,  6.687962e+01,  5.166246e+01,  3.809208e+01,  2.658928e+01,  1.748220e+01
